"","Portfolio Name","Security ID","Type","Quantity","Price","Date"
"1635","DHARMA STRATEGY","TPR US Equity","",21600,"",2015-07-28
"1636","DHARMA STRATEGY","COP US Equity","",4882,"",2015-07-28
"1637","DHARMA STRATEGY","GLW US Equity","",49750,"",2015-07-28
"1638","DHARMA STRATEGY","DE US Equity","",8500,"",2015-07-28
"1639","DHARMA STRATEGY","DOW US Equity","",7700,"",2015-07-28
"1640","DHARMA STRATEGY","EMR US Equity","",3000,"",2015-07-28
"1641","DHARMA STRATEGY","INTC US Equity","",31100,"",2015-07-28
"1642","DHARMA STRATEGY","JNJ US Equity","",7000,"",2015-07-28
"1643","DHARMA STRATEGY","KLAC US Equity","",7900,"",2015-07-28
"1644","DHARMA STRATEGY","LMT US Equity","",1900,"",2015-07-28
"1645","DHARMA STRATEGY","MRK US Equity","",13750,"",2015-07-28
"1646","DHARMA STRATEGY","MSFT US Equity","",11050,"",2015-07-28
"1647","DHARMA STRATEGY","NOC US Equity","",1300,"",2015-07-28
"1648","DHARMA STRATEGY","OXY US Equity","",3399,"",2015-07-28
"1649","DHARMA STRATEGY","PFE US Equity","",10000,"",2015-07-28
"1650","DHARMA STRATEGY","QCOM US Equity","",15150,"",2015-07-28
"1651","DHARMA STRATEGY","RTN US Equity","",3400,"",2015-07-28
"1652","DHARMA STRATEGY","STO US Equity","",43299,"",2015-07-28
"1653","DHARMA STRATEGY","SOLB BB Equity","",1850,"",2015-07-29
"1654","DHARMA STRATEGY","POT CN Equity","",15450,"",2015-07-29
"1655","DHARMA STRATEGY","SYNN SW Equity","",1400,"",2015-07-29
"1656","DHARMA STRATEGY","ABBN SW Equity","",42600,"",2015-07-29
"1657","DHARMA STRATEGY","NESN SW Equity","",8800,"",2015-07-29
"1658","DHARMA STRATEGY","BMW GY Equity","",7400,"",2015-07-29
"1659","DHARMA STRATEGY","SIE GY Equity","",6100,"",2015-07-29
"1660","DHARMA STRATEGY","VOW3 GY Equity","",2000,"",2015-07-29
"1661","DHARMA STRATEGY","SX6PEX GY Equity","",14800,"",2015-07-29
"1662","DHARMA STRATEGY","BAS GY Equity","",10900,"",2015-07-29
"1663","DHARMA STRATEGY","BAYN GY Equity","",2800,"",2015-07-29
"1664","DHARMA STRATEGY","ESU15 Index","",10,"",2015-07-29
"1665","DHARMA STRATEGY","CS FP Equity","",20400,"",2015-07-29
"1666","DHARMA STRATEGY","MC FP Equity","",3685,"",2015-07-29
"1667","DHARMA STRATEGY","ML FP Equity","",9300,"",2015-07-29
"1668","DHARMA STRATEGY","CO FP Equity","",3400,"",2015-07-29
"1669","DHARMA STRATEGY","SCR FP Equity","",11000,"",2015-07-29
"1670","DHARMA STRATEGY","ADN LN Equity","",150000,"",2015-07-29
"1671","DHARMA STRATEGY","BLT LN Equity","",46054,"",2015-07-29
"1672","DHARMA STRATEGY","BA/ LN Equity","",64000,"",2015-07-29
"1673","DHARMA STRATEGY","MRW LN Equity","",1e+05,"",2015-07-29
"1674","DHARMA STRATEGY","BP/ LN Equity","",87832,"",2015-07-29
"1675","DHARMA STRATEGY","BT/A LN Equity","",69500,"",2015-07-29
"1676","DHARMA STRATEGY","KGF LN Equity","",55000,"",2015-07-29
"1677","DHARMA STRATEGY","SBRY LN Equity","",105000,"",2015-07-29
"1678","DHARMA STRATEGY","SMIN LN Equity","",10000,"",2015-07-29
"1679","DHARMA STRATEGY","RB/ LN Equity","",4530,"",2015-07-29
"1680","DHARMA STRATEGY","ESV US Equity","",9600,"",2015-07-29
"1681","DHARMA STRATEGY","STX US Equity","",21100,"",2015-07-29
"1682","DHARMA STRATEGY","XSMI SW Equity","",11000,"",2015-07-29
"1683","DHARMA STRATEGY","XSDR GY Equity","",5200,"",2015-07-29
"1684","DHARMA STRATEGY","PHIA NA Equity","",12000,"",2015-07-29
"1685","DHARMA STRATEGY","AIR FP Equity","",7000,"",2015-07-29
"1686","DHARMA STRATEGY","LYB US Equity","",8600,"",2015-07-29
"1687","DHARMA STRATEGY","AD NA Equity","",17270,"",2015-07-29
"1688","DHARMA STRATEGY","ATCOA SS Equity","",20100,"",2015-07-29
"1689","DHARMA STRATEGY","AAPL US Equity","",2402,"",2015-07-29
"1690","DHARMA STRATEGY","AMAT US Equity","",20500,"",2015-07-29
"1691","DHARMA STRATEGY","BXLT US Equity","",11650,"",2015-07-29
"1692","DHARMA STRATEGY","BAX US Equity","",11650,"",2015-07-29
"1693","DHARMA STRATEGY","BA US Equity","",7100,"",2015-07-29
"1694","DHARMA STRATEGY","CA US Equity","",33700,"",2015-07-29
"1695","DHARMA STRATEGY","CAT US Equity","",11700,"",2015-07-29
"1696","DHARMA STRATEGY","CVX US Equity","",6039,"",2015-07-29
"1697","DHARMA STRATEGY","CSCO US Equity","",16000,"",2015-07-29
"1698","DHARMA STRATEGY","TPR US Equity","",21600,"",2015-07-29
"1699","DHARMA STRATEGY","COP US Equity","",4882,"",2015-07-29
"1700","DHARMA STRATEGY","GLW US Equity","",49750,"",2015-07-29
"1701","DHARMA STRATEGY","DE US Equity","",8500,"",2015-07-29
"1702","DHARMA STRATEGY","DOW US Equity","",7700,"",2015-07-29
"1703","DHARMA STRATEGY","EMR US Equity","",3000,"",2015-07-29
"1704","DHARMA STRATEGY","INTC US Equity","",31100,"",2015-07-29
"1705","DHARMA STRATEGY","JNJ US Equity","",7000,"",2015-07-29
"1706","DHARMA STRATEGY","KLAC US Equity","",7900,"",2015-07-29
"1707","DHARMA STRATEGY","LMT US Equity","",1900,"",2015-07-29
"1708","DHARMA STRATEGY","MRK US Equity","",13750,"",2015-07-29
"1709","DHARMA STRATEGY","MSFT US Equity","",11050,"",2015-07-29
"1710","DHARMA STRATEGY","NOC US Equity","",1300,"",2015-07-29
"1711","DHARMA STRATEGY","OXY US Equity","",3399,"",2015-07-29
"1712","DHARMA STRATEGY","PFE US Equity","",10000,"",2015-07-29
"1713","DHARMA STRATEGY","QCOM US Equity","",15150,"",2015-07-29
"1714","DHARMA STRATEGY","RTN US Equity","",3400,"",2015-07-29
"1715","DHARMA STRATEGY","STO US Equity","",43299,"",2015-07-29
"1716","DHARMA STRATEGY","SOLB BB Equity","",1850,"",2015-07-30
"1717","DHARMA STRATEGY","POT CN Equity","",15450,"",2015-07-30
"1718","DHARMA STRATEGY","SYNN SW Equity","",1400,"",2015-07-30
"1719","DHARMA STRATEGY","ABBN SW Equity","",42600,"",2015-07-30
"1720","DHARMA STRATEGY","NESN SW Equity","",8800,"",2015-07-30
"1721","DHARMA STRATEGY","BMW GY Equity","",7400,"",2015-07-30
"1722","DHARMA STRATEGY","SIE GY Equity","",6100,"",2015-07-30
"1723","DHARMA STRATEGY","VOW3 GY Equity","",2000,"",2015-07-30
"1724","DHARMA STRATEGY","SX6PEX GY Equity","",14800,"",2015-07-30
"1725","DHARMA STRATEGY","BAS GY Equity","",10900,"",2015-07-30
"1726","DHARMA STRATEGY","BAYN GY Equity","",2800,"",2015-07-30
"1727","DHARMA STRATEGY","ESU15 Index","",10,"",2015-07-30
"1728","DHARMA STRATEGY","CS FP Equity","",20400,"",2015-07-30
"1729","DHARMA STRATEGY","MC FP Equity","",3685,"",2015-07-30
"1730","DHARMA STRATEGY","ML FP Equity","",9300,"",2015-07-30
"1731","DHARMA STRATEGY","CO FP Equity","",3400,"",2015-07-30
"1732","DHARMA STRATEGY","SCR FP Equity","",11000,"",2015-07-30
"1733","DHARMA STRATEGY","ADN LN Equity","",150000,"",2015-07-30
"1734","DHARMA STRATEGY","BLT LN Equity","",46054,"",2015-07-30
"1735","DHARMA STRATEGY","BA/ LN Equity","",64000,"",2015-07-30
"1736","DHARMA STRATEGY","MRW LN Equity","",1e+05,"",2015-07-30
"1737","DHARMA STRATEGY","BP/ LN Equity","",87832,"",2015-07-30
"1738","DHARMA STRATEGY","BT/A LN Equity","",69500,"",2015-07-30
"1739","DHARMA STRATEGY","KGF LN Equity","",55000,"",2015-07-30
"1740","DHARMA STRATEGY","SBRY LN Equity","",105000,"",2015-07-30
"1741","DHARMA STRATEGY","SMIN LN Equity","",10000,"",2015-07-30
"1742","DHARMA STRATEGY","RB/ LN Equity","",4530,"",2015-07-30
"1743","DHARMA STRATEGY","ESV US Equity","",9600,"",2015-07-30
"1744","DHARMA STRATEGY","STX US Equity","",21100,"",2015-07-30
"1745","DHARMA STRATEGY","XSMI SW Equity","",11000,"",2015-07-30
"1746","DHARMA STRATEGY","XSDR GY Equity","",5200,"",2015-07-30
"1747","DHARMA STRATEGY","PHIA NA Equity","",12000,"",2015-07-30
"1748","DHARMA STRATEGY","AIR FP Equity","",7000,"",2015-07-30
"1749","DHARMA STRATEGY","LYB US Equity","",8600,"",2015-07-30
"1750","DHARMA STRATEGY","AD NA Equity","",17270,"",2015-07-30
"1751","DHARMA STRATEGY","ATCOA SS Equity","",20100,"",2015-07-30
"1752","DHARMA STRATEGY","AAPL US Equity","",2402,"",2015-07-30
"1753","DHARMA STRATEGY","AMAT US Equity","",20500,"",2015-07-30
"1754","DHARMA STRATEGY","BXLT US Equity","",11650,"",2015-07-30
"1755","DHARMA STRATEGY","BAX US Equity","",11650,"",2015-07-30
"1756","DHARMA STRATEGY","BA US Equity","",7100,"",2015-07-30
"1757","DHARMA STRATEGY","CA US Equity","",33700,"",2015-07-30
"1758","DHARMA STRATEGY","CAT US Equity","",11700,"",2015-07-30
"1759","DHARMA STRATEGY","CVX US Equity","",6039,"",2015-07-30
"1760","DHARMA STRATEGY","CSCO US Equity","",16000,"",2015-07-30
"1761","DHARMA STRATEGY","TPR US Equity","",21600,"",2015-07-30
"1762","DHARMA STRATEGY","COP US Equity","",4882,"",2015-07-30
"1763","DHARMA STRATEGY","GLW US Equity","",49750,"",2015-07-30
"1764","DHARMA STRATEGY","DE US Equity","",8500,"",2015-07-30
"1765","DHARMA STRATEGY","DOW US Equity","",7700,"",2015-07-30
"1766","DHARMA STRATEGY","EMR US Equity","",3000,"",2015-07-30
"1767","DHARMA STRATEGY","INTC US Equity","",31100,"",2015-07-30
"1768","DHARMA STRATEGY","JNJ US Equity","",7000,"",2015-07-30
"1769","DHARMA STRATEGY","KLAC US Equity","",7900,"",2015-07-30
"1770","DHARMA STRATEGY","LMT US Equity","",1900,"",2015-07-30
"1771","DHARMA STRATEGY","MRK US Equity","",13750,"",2015-07-30
"1772","DHARMA STRATEGY","MSFT US Equity","",11050,"",2015-07-30
"1773","DHARMA STRATEGY","NOC US Equity","",1300,"",2015-07-30
"1774","DHARMA STRATEGY","OXY US Equity","",3399,"",2015-07-30
"1775","DHARMA STRATEGY","PFE US Equity","",10000,"",2015-07-30
"1776","DHARMA STRATEGY","QCOM US Equity","",15150,"",2015-07-30
"1777","DHARMA STRATEGY","RTN US Equity","",3400,"",2015-07-30
"1778","DHARMA STRATEGY","STO US Equity","",43299,"",2015-07-30
"1779","DHARMA STRATEGY","SOLB BB Equity","",1850,"",2015-07-31
"1780","DHARMA STRATEGY","POT CN Equity","",15450,"",2015-07-31
"1781","DHARMA STRATEGY","SYNN SW Equity","",1400,"",2015-07-31
"1782","DHARMA STRATEGY","ABBN SW Equity","",42600,"",2015-07-31
"1783","DHARMA STRATEGY","NESN SW Equity","",8800,"",2015-07-31
"1784","DHARMA STRATEGY","BMW GY Equity","",7400,"",2015-07-31
"1785","DHARMA STRATEGY","SIE GY Equity","",6100,"",2015-07-31
"1786","DHARMA STRATEGY","VOW3 GY Equity","",2000,"",2015-07-31
"1787","DHARMA STRATEGY","SX6PEX GY Equity","",14800,"",2015-07-31
"1788","DHARMA STRATEGY","BAS GY Equity","",10900,"",2015-07-31
"1789","DHARMA STRATEGY","BAYN GY Equity","",2800,"",2015-07-31
"1790","DHARMA STRATEGY","ESU15 Index","",10,"",2015-07-31
"1791","DHARMA STRATEGY","CS FP Equity","",20400,"",2015-07-31
"1792","DHARMA STRATEGY","MC FP Equity","",3685,"",2015-07-31
"1793","DHARMA STRATEGY","ML FP Equity","",9300,"",2015-07-31
"1794","DHARMA STRATEGY","CO FP Equity","",3400,"",2015-07-31
"1795","DHARMA STRATEGY","SCR FP Equity","",11000,"",2015-07-31
"1796","DHARMA STRATEGY","ADN LN Equity","",150000,"",2015-07-31
"1797","DHARMA STRATEGY","BLT LN Equity","",46054,"",2015-07-31
"1798","DHARMA STRATEGY","BA/ LN Equity","",64000,"",2015-07-31
"1799","DHARMA STRATEGY","MRW LN Equity","",1e+05,"",2015-07-31
"1800","DHARMA STRATEGY","BP/ LN Equity","",87832,"",2015-07-31
"1801","DHARMA STRATEGY","BT/A LN Equity","",69500,"",2015-07-31
"1802","DHARMA STRATEGY","KGF LN Equity","",55000,"",2015-07-31
"1803","DHARMA STRATEGY","SBRY LN Equity","",105000,"",2015-07-31
"1804","DHARMA STRATEGY","SMIN LN Equity","",10000,"",2015-07-31
"1805","DHARMA STRATEGY","RB/ LN Equity","",4530,"",2015-07-31
"1806","DHARMA STRATEGY","ESV US Equity","",9600,"",2015-07-31
"1807","DHARMA STRATEGY","STX US Equity","",21100,"",2015-07-31
"1808","DHARMA STRATEGY","XSMI SW Equity","",11000,"",2015-07-31
"1809","DHARMA STRATEGY","XSDR GY Equity","",5200,"",2015-07-31
"1810","DHARMA STRATEGY","PHIA NA Equity","",12000,"",2015-07-31
"1811","DHARMA STRATEGY","AIR FP Equity","",7000,"",2015-07-31
"1812","DHARMA STRATEGY","LYB US Equity","",8600,"",2015-07-31
"1813","DHARMA STRATEGY","AD NA Equity","",17270,"",2015-07-31
"1814","DHARMA STRATEGY","ATCOA SS Equity","",20100,"",2015-07-31
"1815","DHARMA STRATEGY","AAPL US Equity","",2402,"",2015-07-31
"1816","DHARMA STRATEGY","AMAT US Equity","",20500,"",2015-07-31
"1817","DHARMA STRATEGY","BXLT US Equity","",11650,"",2015-07-31
"1818","DHARMA STRATEGY","BAX US Equity","",11650,"",2015-07-31
"1819","DHARMA STRATEGY","BA US Equity","",7100,"",2015-07-31
"1820","DHARMA STRATEGY","CA US Equity","",33700,"",2015-07-31
"1821","DHARMA STRATEGY","CAT US Equity","",11700,"",2015-07-31
"1822","DHARMA STRATEGY","CVX US Equity","",6039,"",2015-07-31
"1823","DHARMA STRATEGY","CSCO US Equity","",16000,"",2015-07-31
"1824","DHARMA STRATEGY","TPR US Equity","",21600,"",2015-07-31
"1825","DHARMA STRATEGY","COP US Equity","",4882,"",2015-07-31
"1826","DHARMA STRATEGY","GLW US Equity","",49750,"",2015-07-31
"1827","DHARMA STRATEGY","DE US Equity","",8500,"",2015-07-31
"1828","DHARMA STRATEGY","DOW US Equity","",7700,"",2015-07-31
"1829","DHARMA STRATEGY","EMR US Equity","",3000,"",2015-07-31
"1830","DHARMA STRATEGY","INTC US Equity","",31100,"",2015-07-31
"1831","DHARMA STRATEGY","JNJ US Equity","",7000,"",2015-07-31
"1832","DHARMA STRATEGY","KLAC US Equity","",7900,"",2015-07-31
"1833","DHARMA STRATEGY","LMT US Equity","",1900,"",2015-07-31
"1834","DHARMA STRATEGY","MRK US Equity","",13750,"",2015-07-31
"1835","DHARMA STRATEGY","MSFT US Equity","",11050,"",2015-07-31
"1836","DHARMA STRATEGY","NOC US Equity","",1300,"",2015-07-31
"1837","DHARMA STRATEGY","OXY US Equity","",3399,"",2015-07-31
"1838","DHARMA STRATEGY","PFE US Equity","",10000,"",2015-07-31
"1839","DHARMA STRATEGY","QCOM US Equity","",15150,"",2015-07-31
"1840","DHARMA STRATEGY","RTN US Equity","",3400,"",2015-07-31
"1841","DHARMA STRATEGY","STO US Equity","",43299,"",2015-07-31
"1842","DHARMA STRATEGY","SOLB BB Equity","",1850,"",2015-08-03
"1843","DHARMA STRATEGY","POT CN Equity","",15450,"",2015-08-03
"1844","DHARMA STRATEGY","SYNN SW Equity","",1400,"",2015-08-03
"1845","DHARMA STRATEGY","ABBN SW Equity","",42600,"",2015-08-03
"1846","DHARMA STRATEGY","NESN SW Equity","",8800,"",2015-08-03
"1847","DHARMA STRATEGY","BMW GY Equity","",7400,"",2015-08-03
"1848","DHARMA STRATEGY","SIE GY Equity","",6100,"",2015-08-03
"1849","DHARMA STRATEGY","VOW3 GY Equity","",2000,"",2015-08-03
"1850","DHARMA STRATEGY","SX6PEX GY Equity","",14800,"",2015-08-03
"1851","DHARMA STRATEGY","BAS GY Equity","",10900,"",2015-08-03
"1852","DHARMA STRATEGY","BAYN GY Equity","",2800,"",2015-08-03
"1853","DHARMA STRATEGY","ESU15 Index","",10,"",2015-08-03
"1854","DHARMA STRATEGY","CS FP Equity","",20400,"",2015-08-03
"1855","DHARMA STRATEGY","MC FP Equity","",3685,"",2015-08-03
"1856","DHARMA STRATEGY","ML FP Equity","",9300,"",2015-08-03
"1857","DHARMA STRATEGY","CO FP Equity","",3400,"",2015-08-03
"1858","DHARMA STRATEGY","SCR FP Equity","",11000,"",2015-08-03
"1859","DHARMA STRATEGY","ADN LN Equity","",150000,"",2015-08-03
"1860","DHARMA STRATEGY","BLT LN Equity","",46054,"",2015-08-03
"1861","DHARMA STRATEGY","BA/ LN Equity","",64000,"",2015-08-03
"1862","DHARMA STRATEGY","MRW LN Equity","",1e+05,"",2015-08-03
"1863","DHARMA STRATEGY","BP/ LN Equity","",87832,"",2015-08-03
"1864","DHARMA STRATEGY","BT/A LN Equity","",69500,"",2015-08-03
"1865","DHARMA STRATEGY","KGF LN Equity","",55000,"",2015-08-03
"1866","DHARMA STRATEGY","SBRY LN Equity","",105000,"",2015-08-03
"1867","DHARMA STRATEGY","SMIN LN Equity","",10000,"",2015-08-03
"1868","DHARMA STRATEGY","RB/ LN Equity","",4530,"",2015-08-03
"1869","DHARMA STRATEGY","ESV US Equity","",9600,"",2015-08-03
"1870","DHARMA STRATEGY","STX US Equity","",21100,"",2015-08-03
"1871","DHARMA STRATEGY","XSMI SW Equity","",11000,"",2015-08-03
"1872","DHARMA STRATEGY","XSDR GY Equity","",5200,"",2015-08-03
"1873","DHARMA STRATEGY","PHIA NA Equity","",12000,"",2015-08-03
"1874","DHARMA STRATEGY","AIR FP Equity","",7000,"",2015-08-03
"1875","DHARMA STRATEGY","LYB US Equity","",8600,"",2015-08-03
"1876","DHARMA STRATEGY","AD NA Equity","",17270,"",2015-08-03
"1877","DHARMA STRATEGY","ATCOA SS Equity","",20100,"",2015-08-03
"1878","DHARMA STRATEGY","AAPL US Equity","",2402,"",2015-08-03
"1879","DHARMA STRATEGY","AMAT US Equity","",20500,"",2015-08-03
"1880","DHARMA STRATEGY","BXLT US Equity","",11650,"",2015-08-03
"1881","DHARMA STRATEGY","BAX US Equity","",11650,"",2015-08-03
"1882","DHARMA STRATEGY","BA US Equity","",7100,"",2015-08-03
"1883","DHARMA STRATEGY","CA US Equity","",33700,"",2015-08-03
"1884","DHARMA STRATEGY","CAT US Equity","",11700,"",2015-08-03
"1885","DHARMA STRATEGY","CVX US Equity","",6039,"",2015-08-03
"1886","DHARMA STRATEGY","CSCO US Equity","",16000,"",2015-08-03
"1887","DHARMA STRATEGY","TPR US Equity","",21600,"",2015-08-03
"1888","DHARMA STRATEGY","COP US Equity","",4882,"",2015-08-03
"1889","DHARMA STRATEGY","GLW US Equity","",49750,"",2015-08-03
"1890","DHARMA STRATEGY","DE US Equity","",8500,"",2015-08-03
"1891","DHARMA STRATEGY","DOW US Equity","",7700,"",2015-08-03
"1892","DHARMA STRATEGY","EMR US Equity","",3000,"",2015-08-03
"1893","DHARMA STRATEGY","INTC US Equity","",31100,"",2015-08-03
"1894","DHARMA STRATEGY","JNJ US Equity","",7000,"",2015-08-03
"1895","DHARMA STRATEGY","KLAC US Equity","",7900,"",2015-08-03
"1896","DHARMA STRATEGY","LMT US Equity","",1900,"",2015-08-03
"1897","DHARMA STRATEGY","MRK US Equity","",13750,"",2015-08-03
"1898","DHARMA STRATEGY","MSFT US Equity","",11050,"",2015-08-03
"1899","DHARMA STRATEGY","NOC US Equity","",1300,"",2015-08-03
"1900","DHARMA STRATEGY","OXY US Equity","",3399,"",2015-08-03
"1901","DHARMA STRATEGY","PFE US Equity","",10000,"",2015-08-03
"1902","DHARMA STRATEGY","QCOM US Equity","",15150,"",2015-08-03
"1903","DHARMA STRATEGY","RTN US Equity","",3400,"",2015-08-03
"1904","DHARMA STRATEGY","STO US Equity","",43299,"",2015-08-03
"1905","DHARMA STRATEGY","SOLB BB Equity","",1850,"",2015-08-04
"1906","DHARMA STRATEGY","POT CN Equity","",15450,"",2015-08-04
"1907","DHARMA STRATEGY","SYNN SW Equity","",1400,"",2015-08-04
"1908","DHARMA STRATEGY","ABBN SW Equity","",42600,"",2015-08-04
"1909","DHARMA STRATEGY","NESN SW Equity","",8800,"",2015-08-04
"1910","DHARMA STRATEGY","BMW GY Equity","",7400,"",2015-08-04
"1911","DHARMA STRATEGY","SIE GY Equity","",6100,"",2015-08-04
"1912","DHARMA STRATEGY","VOW3 GY Equity","",2000,"",2015-08-04
"1913","DHARMA STRATEGY","SX6PEX GY Equity","",14800,"",2015-08-04
"1914","DHARMA STRATEGY","BAS GY Equity","",10900,"",2015-08-04
"1915","DHARMA STRATEGY","BAYN GY Equity","",2800,"",2015-08-04
"1916","DHARMA STRATEGY","ESU15 Index","",10,"",2015-08-04
"1917","DHARMA STRATEGY","CS FP Equity","",20400,"",2015-08-04
"1918","DHARMA STRATEGY","MC FP Equity","",3685,"",2015-08-04
"1919","DHARMA STRATEGY","ML FP Equity","",9300,"",2015-08-04
"1920","DHARMA STRATEGY","CO FP Equity","",3400,"",2015-08-04
"1921","DHARMA STRATEGY","SCR FP Equity","",11000,"",2015-08-04
"1922","DHARMA STRATEGY","ADN LN Equity","",150000,"",2015-08-04
"1923","DHARMA STRATEGY","BLT LN Equity","",46054,"",2015-08-04
"1924","DHARMA STRATEGY","BA/ LN Equity","",64000,"",2015-08-04
"1925","DHARMA STRATEGY","MRW LN Equity","",1e+05,"",2015-08-04
"1926","DHARMA STRATEGY","BP/ LN Equity","",87832,"",2015-08-04
"1927","DHARMA STRATEGY","BT/A LN Equity","",69500,"",2015-08-04
"1928","DHARMA STRATEGY","KGF LN Equity","",55000,"",2015-08-04
"1929","DHARMA STRATEGY","SBRY LN Equity","",105000,"",2015-08-04
"1930","DHARMA STRATEGY","SMIN LN Equity","",10000,"",2015-08-04
"1931","DHARMA STRATEGY","RB/ LN Equity","",4530,"",2015-08-04
"1932","DHARMA STRATEGY","ESV US Equity","",9600,"",2015-08-04
"1933","DHARMA STRATEGY","STX US Equity","",21100,"",2015-08-04
"1934","DHARMA STRATEGY","XSMI SW Equity","",11000,"",2015-08-04
"1935","DHARMA STRATEGY","XSDR GY Equity","",5200,"",2015-08-04
"1936","DHARMA STRATEGY","PHIA NA Equity","",12000,"",2015-08-04
"1937","DHARMA STRATEGY","AIR FP Equity","",7000,"",2015-08-04
"1938","DHARMA STRATEGY","LYB US Equity","",8600,"",2015-08-04
"1939","DHARMA STRATEGY","AD NA Equity","",17270,"",2015-08-04
"1940","DHARMA STRATEGY","ATCOA SS Equity","",20100,"",2015-08-04
"1941","DHARMA STRATEGY","AAPL US Equity","",2402,"",2015-08-04
"1942","DHARMA STRATEGY","AMAT US Equity","",20500,"",2015-08-04
"1943","DHARMA STRATEGY","BXLT US Equity","",11650,"",2015-08-04
"1944","DHARMA STRATEGY","BAX US Equity","",11650,"",2015-08-04
"1945","DHARMA STRATEGY","BA US Equity","",7100,"",2015-08-04
"1946","DHARMA STRATEGY","CA US Equity","",33700,"",2015-08-04
"1947","DHARMA STRATEGY","CAT US Equity","",11700,"",2015-08-04
"1948","DHARMA STRATEGY","CVX US Equity","",6039,"",2015-08-04
"1949","DHARMA STRATEGY","CSCO US Equity","",16000,"",2015-08-04
"1950","DHARMA STRATEGY","TPR US Equity","",21600,"",2015-08-04
"1951","DHARMA STRATEGY","COP US Equity","",4882,"",2015-08-04
"1952","DHARMA STRATEGY","GLW US Equity","",49750,"",2015-08-04
"1953","DHARMA STRATEGY","DE US Equity","",8500,"",2015-08-04
"1954","DHARMA STRATEGY","DOW US Equity","",7700,"",2015-08-04
"1955","DHARMA STRATEGY","EMR US Equity","",3000,"",2015-08-04
"1956","DHARMA STRATEGY","INTC US Equity","",31100,"",2015-08-04
"1957","DHARMA STRATEGY","JNJ US Equity","",7000,"",2015-08-04
"1958","DHARMA STRATEGY","KLAC US Equity","",7900,"",2015-08-04
"1959","DHARMA STRATEGY","LMT US Equity","",1900,"",2015-08-04
"1960","DHARMA STRATEGY","MRK US Equity","",13750,"",2015-08-04
"1961","DHARMA STRATEGY","MSFT US Equity","",11050,"",2015-08-04
"1962","DHARMA STRATEGY","NOC US Equity","",1300,"",2015-08-04
"1963","DHARMA STRATEGY","OXY US Equity","",3399,"",2015-08-04
"1964","DHARMA STRATEGY","PFE US Equity","",10000,"",2015-08-04
"1965","DHARMA STRATEGY","QCOM US Equity","",15150,"",2015-08-04
"1966","DHARMA STRATEGY","RTN US Equity","",3400,"",2015-08-04
"1967","DHARMA STRATEGY","STO US Equity","",43299,"",2015-08-04
"1968","DHARMA STRATEGY","SOLB BB Equity","",1850,"",2015-08-05
"1969","DHARMA STRATEGY","POT CN Equity","",15450,"",2015-08-05
"1970","DHARMA STRATEGY","SYNN SW Equity","",1400,"",2015-08-05
"1971","DHARMA STRATEGY","ABBN SW Equity","",42600,"",2015-08-05
"1972","DHARMA STRATEGY","NESN SW Equity","",8800,"",2015-08-05
"1973","DHARMA STRATEGY","BMW GY Equity","",7400,"",2015-08-05
"1974","DHARMA STRATEGY","SIE GY Equity","",6100,"",2015-08-05
"1975","DHARMA STRATEGY","VOW3 GY Equity","",2000,"",2015-08-05
"1976","DHARMA STRATEGY","SX6PEX GY Equity","",14800,"",2015-08-05
"1977","DHARMA STRATEGY","BAS GY Equity","",10900,"",2015-08-05
"1978","DHARMA STRATEGY","BAYN GY Equity","",2800,"",2015-08-05
"1979","DHARMA STRATEGY","ESU15 Index","",10,"",2015-08-05
"1980","DHARMA STRATEGY","CS FP Equity","",20400,"",2015-08-05
"1981","DHARMA STRATEGY","MC FP Equity","",3685,"",2015-08-05
"1982","DHARMA STRATEGY","ML FP Equity","",9300,"",2015-08-05
"1983","DHARMA STRATEGY","CO FP Equity","",3400,"",2015-08-05
"1984","DHARMA STRATEGY","SCR FP Equity","",11000,"",2015-08-05
"1985","DHARMA STRATEGY","ADN LN Equity","",150000,"",2015-08-05
"1986","DHARMA STRATEGY","BLT LN Equity","",46054,"",2015-08-05
"1987","DHARMA STRATEGY","BA/ LN Equity","",64000,"",2015-08-05
"1988","DHARMA STRATEGY","MRW LN Equity","",1e+05,"",2015-08-05
"1989","DHARMA STRATEGY","BP/ LN Equity","",87832,"",2015-08-05
"1990","DHARMA STRATEGY","BT/A LN Equity","",69500,"",2015-08-05
"1991","DHARMA STRATEGY","KGF LN Equity","",55000,"",2015-08-05
"1992","DHARMA STRATEGY","SBRY LN Equity","",105000,"",2015-08-05
"1993","DHARMA STRATEGY","SMIN LN Equity","",10000,"",2015-08-05
"1994","DHARMA STRATEGY","RB/ LN Equity","",4530,"",2015-08-05
"1995","DHARMA STRATEGY","ESV US Equity","",9600,"",2015-08-05
"1996","DHARMA STRATEGY","STX US Equity","",21100,"",2015-08-05
"1997","DHARMA STRATEGY","XSMI SW Equity","",11000,"",2015-08-05
"1998","DHARMA STRATEGY","XSDR GY Equity","",5200,"",2015-08-05
"1999","DHARMA STRATEGY","PHIA NA Equity","",12000,"",2015-08-05
"2000","DHARMA STRATEGY","AIR FP Equity","",7000,"",2015-08-05
"2001","DHARMA STRATEGY","LYB US Equity","",8600,"",2015-08-05
"2002","DHARMA STRATEGY","AD NA Equity","",17270,"",2015-08-05
"2003","DHARMA STRATEGY","ATCOA SS Equity","",20100,"",2015-08-05
