"","Portfolio Name","Security ID","Type","Quantity","Price","Date"
"11621","DHARMA EQ","VOW3 GY Equity","",2000,"",2016-03-16
"11622","DHARMA EQ","SX6PEX GY Equity","",14800,"",2016-03-16
"11623","DHARMA EQ","BAS GY Equity","",6500,"",2016-03-16
"11624","DHARMA EQ","BAYN GY Equity","",5600,"",2016-03-16
"11625","DHARMA EQ","ESM16 Index","",21,"",2016-03-16
"11626","DHARMA EQ","CS FP Equity","",20400,"",2016-03-16
"11627","DHARMA EQ","MC FP Equity","",3685,"",2016-03-16
"11628","DHARMA EQ","ML FP Equity","",7450,"",2016-03-16
"11629","DHARMA EQ","SU FP Equity","",3000,"",2016-03-16
"11630","DHARMA EQ","TEC FP Equity","",10000,"",2016-03-16
"11631","DHARMA EQ","SCR FP Equity","",11000,"",2016-03-16
"11632","DHARMA EQ","ADN LN Equity","",150000,"",2016-03-16
"11633","DHARMA EQ","BLT LN Equity","",36054,"",2016-03-16
"11634","DHARMA EQ","BA/ LN Equity","",50000,"",2016-03-16
"11635","DHARMA EQ","BT/A LN Equity","",104000,"",2016-03-16
"11636","DHARMA EQ","KGF LN Equity","",110000,"",2016-03-16
"11637","DHARMA EQ","SBRY LN Equity","",105000,"",2016-03-16
"11638","DHARMA EQ","RDSA NA Equity","",7600,"",2016-03-16
"11639","DHARMA EQ","ESV US Equity","",9600,"",2016-03-16
"11640","DHARMA EQ","EUN2 GY Equity","",33000,"",2016-03-16
"11641","DHARMA EQ","IUKD LN Equity","",40000,"",2016-03-16
"11642","DHARMA EQ","STX US Equity","",21100,"",2016-03-16
"11643","DHARMA EQ","ETN US Equity","",6700,"",2016-03-16
"11644","DHARMA EQ","XSMI SW Equity","",11000,"",2016-03-16
"11645","DHARMA EQ","XSDR GY Equity","",5200,"",2016-03-16
"11646","DHARMA EQ","XSX6 GY Equity","",12000,"",2016-03-16
"11647","DHARMA EQ","DBPR GR Equity","",40000,"",2016-03-16
"11648","DHARMA EQ","AIR FP Equity","",7000,"",2016-03-16
"11649","DHARMA EQ","LYB US Equity","",4600,"",2016-03-16
"11650","DHARMA EQ","ATCOA SS Equity","",21100,"",2016-03-16
"11651","DHARMA EQ","ABBV US Equity","",12600,"",2016-03-16
"11652","DHARMA EQ","AAPL US Equity","",4802,"",2016-03-16
"11653","DHARMA EQ","AMAT US Equity","",20500,"",2016-03-16
"11654","DHARMA EQ","BXLT US Equity","",11650,"",2016-03-16
"11655","DHARMA EQ","BAX US Equity","",23000,"",2016-03-16
"11656","DHARMA EQ","BA US Equity","",4700,"",2016-03-16
"11657","DHARMA EQ","CA US Equity","",33700,"",2016-03-16
"11658","DHARMA EQ","CAT US Equity","",7700,"",2016-03-16
"11659","DHARMA EQ","CVX US Equity","",3839,"",2016-03-16
"11660","DHARMA EQ","CSCO US Equity","",16000,"",2016-03-16
"11661","DHARMA EQ","TPR US Equity","",21600,"",2016-03-16
"11662","DHARMA EQ","GLW US Equity","",49750,"",2016-03-16
"11663","DHARMA EQ","DE US Equity","",8500,"",2016-03-16
"11664","DHARMA EQ","DOW US Equity","",6083,"",2016-03-16
"11665","DHARMA EQ","EMR US Equity","",3000,"",2016-03-16
"11666","DHARMA EQ","HON US Equity","",3400,"",2016-03-16
"11667","DHARMA EQ","INTC US Equity","",31100,"",2016-03-16
"11668","DHARMA EQ","JNJ US Equity","",7000,"",2016-03-16
"11669","DHARMA EQ","KLAC US Equity","",4000,"",2016-03-16
"11670","DHARMA EQ","LLY US Equity","",4300,"",2016-03-16
"11671","DHARMA EQ","MRK US Equity","",13750,"",2016-03-16
"11672","DHARMA EQ","MSFT US Equity","",8300,"",2016-03-16
"11673","DHARMA EQ","PCAR US Equity","",5300,"",2016-03-16
"11674","DHARMA EQ","PFE US Equity","",15000,"",2016-03-16
"11675","DHARMA EQ","QCOM US Equity","",15150,"",2016-03-16
"11676","DHARMA EQ","SLB US Equity","",3600,"",2016-03-17
"11677","DHARMA EQ","POT CN Equity","",15450,"",2016-03-17
"11678","DHARMA EQ","SYNN SW Equity","",2100,"",2016-03-17
"11679","DHARMA EQ","NOVN SW Equity","",7600,"",2016-03-17
"11680","DHARMA EQ","ROG SW Equity","",1300,"",2016-03-17
"11681","DHARMA EQ","ADEN SW Equity","",7950,"",2016-03-17
"11682","DHARMA EQ","ABBN SW Equity","",24600,"",2016-03-17
"11683","DHARMA EQ","NESN SW Equity","",8800,"",2016-03-17
"11684","DHARMA EQ","BMW GY Equity","",7400,"",2016-03-17
"11685","DHARMA EQ","SIE GY Equity","",5300,"",2016-03-17
"11686","DHARMA EQ","VOW3 GY Equity","",2000,"",2016-03-17
"11687","DHARMA EQ","SX6PEX GY Equity","",14800,"",2016-03-17
"11688","DHARMA EQ","BAS GY Equity","",6500,"",2016-03-17
"11689","DHARMA EQ","BAYN GY Equity","",5600,"",2016-03-17
"11690","DHARMA EQ","ESM16 Index","",21,"",2016-03-17
"11691","DHARMA EQ","CS FP Equity","",20400,"",2016-03-17
"11692","DHARMA EQ","MC FP Equity","",3685,"",2016-03-17
"11693","DHARMA EQ","ML FP Equity","",7450,"",2016-03-17
"11694","DHARMA EQ","SU FP Equity","",3000,"",2016-03-17
"11695","DHARMA EQ","TEC FP Equity","",10000,"",2016-03-17
"11696","DHARMA EQ","SCR FP Equity","",11000,"",2016-03-17
"11697","DHARMA EQ","ADN LN Equity","",150000,"",2016-03-17
"11698","DHARMA EQ","BLT LN Equity","",36054,"",2016-03-17
"11699","DHARMA EQ","BA/ LN Equity","",50000,"",2016-03-17
"11700","DHARMA EQ","BT/A LN Equity","",104000,"",2016-03-17
"11701","DHARMA EQ","KGF LN Equity","",110000,"",2016-03-17
"11702","DHARMA EQ","SBRY LN Equity","",105000,"",2016-03-17
"11703","DHARMA EQ","RDSA NA Equity","",7600,"",2016-03-17
"11704","DHARMA EQ","ESV US Equity","",9600,"",2016-03-17
"11705","DHARMA EQ","EUN2 GY Equity","",33000,"",2016-03-17
"11706","DHARMA EQ","IUKD LN Equity","",40000,"",2016-03-17
"11707","DHARMA EQ","STX US Equity","",21100,"",2016-03-17
"11708","DHARMA EQ","ETN US Equity","",6700,"",2016-03-17
"11709","DHARMA EQ","XSMI SW Equity","",11000,"",2016-03-17
"11710","DHARMA EQ","XSDR GY Equity","",5200,"",2016-03-17
"11711","DHARMA EQ","XSX6 GY Equity","",12000,"",2016-03-17
"11712","DHARMA EQ","DBPR GR Equity","",40000,"",2016-03-17
"11713","DHARMA EQ","AIR FP Equity","",7000,"",2016-03-17
"11714","DHARMA EQ","LYB US Equity","",4600,"",2016-03-17
"11715","DHARMA EQ","ATCOA SS Equity","",21100,"",2016-03-17
"11716","DHARMA EQ","ABBV US Equity","",12600,"",2016-03-17
"11717","DHARMA EQ","AAPL US Equity","",4802,"",2016-03-17
"11718","DHARMA EQ","AMAT US Equity","",20500,"",2016-03-17
"11719","DHARMA EQ","BXLT US Equity","",11650,"",2016-03-17
"11720","DHARMA EQ","BAX US Equity","",23000,"",2016-03-17
"11721","DHARMA EQ","BA US Equity","",4700,"",2016-03-17
"11722","DHARMA EQ","CA US Equity","",33700,"",2016-03-17
"11723","DHARMA EQ","CAT US Equity","",7700,"",2016-03-17
"11724","DHARMA EQ","CVX US Equity","",3839,"",2016-03-17
"11725","DHARMA EQ","CSCO US Equity","",16000,"",2016-03-17
"11726","DHARMA EQ","TPR US Equity","",21600,"",2016-03-17
"11727","DHARMA EQ","GLW US Equity","",49750,"",2016-03-17
"11728","DHARMA EQ","DE US Equity","",8500,"",2016-03-17
"11729","DHARMA EQ","DOW US Equity","",6083,"",2016-03-17
"11730","DHARMA EQ","EMR US Equity","",3000,"",2016-03-17
"11731","DHARMA EQ","HON US Equity","",3400,"",2016-03-17
"11732","DHARMA EQ","INTC US Equity","",31100,"",2016-03-17
"11733","DHARMA EQ","JNJ US Equity","",7000,"",2016-03-17
"11734","DHARMA EQ","KLAC US Equity","",4000,"",2016-03-17
"11735","DHARMA EQ","LLY US Equity","",4300,"",2016-03-17
"11736","DHARMA EQ","MRK US Equity","",13750,"",2016-03-17
"11737","DHARMA EQ","MSFT US Equity","",8300,"",2016-03-17
"11738","DHARMA EQ","PCAR US Equity","",5300,"",2016-03-17
"11739","DHARMA EQ","PFE US Equity","",15000,"",2016-03-17
"11740","DHARMA EQ","QCOM US Equity","",15150,"",2016-03-17
"11741","DHARMA EQ","SLB US Equity","",3600,"",2016-03-18
"11742","DHARMA EQ","POT CN Equity","",15450,"",2016-03-18
"11743","DHARMA EQ","SYNN SW Equity","",2100,"",2016-03-18
"11744","DHARMA EQ","NOVN SW Equity","",7600,"",2016-03-18
"11745","DHARMA EQ","ROG SW Equity","",1300,"",2016-03-18
"11746","DHARMA EQ","ADEN SW Equity","",7950,"",2016-03-18
"11747","DHARMA EQ","ABBN SW Equity","",24600,"",2016-03-18
"11748","DHARMA EQ","NESN SW Equity","",8800,"",2016-03-18
"11749","DHARMA EQ","BMW GY Equity","",7400,"",2016-03-18
"11750","DHARMA EQ","SIE GY Equity","",5300,"",2016-03-18
"11751","DHARMA EQ","VOW3 GY Equity","",2000,"",2016-03-18
"11752","DHARMA EQ","SX6PEX GY Equity","",14800,"",2016-03-18
"11753","DHARMA EQ","BAS GY Equity","",6500,"",2016-03-18
"11754","DHARMA EQ","BAYN GY Equity","",5600,"",2016-03-18
"11755","DHARMA EQ","ESM16 Index","",45,"",2016-03-18
"11756","DHARMA EQ","CS FP Equity","",20400,"",2016-03-18
"11757","DHARMA EQ","MC FP Equity","",5200,"",2016-03-18
"11758","DHARMA EQ","ML FP Equity","",7450,"",2016-03-18
"11759","DHARMA EQ","SU FP Equity","",3000,"",2016-03-18
"11760","DHARMA EQ","TEC FP Equity","",5000,"",2016-03-18
"11761","DHARMA EQ","SCR FP Equity","",11000,"",2016-03-18
"11762","DHARMA EQ","ADN LN Equity","",150000,"",2016-03-18
"11763","DHARMA EQ","BLT LN Equity","",36054,"",2016-03-18
"11764","DHARMA EQ","BA/ LN Equity","",50000,"",2016-03-18
"11765","DHARMA EQ","BT/A LN Equity","",134000,"",2016-03-18
"11766","DHARMA EQ","NXT LN Equity","",4200,"",2016-03-18
"11767","DHARMA EQ","SBRY LN Equity","",105000,"",2016-03-18
"11768","DHARMA EQ","RDSA NA Equity","",7600,"",2016-03-18
"11769","DHARMA EQ","ESV US Equity","",9600,"",2016-03-18
"11770","DHARMA EQ","EUN2 GY Equity","",33000,"",2016-03-18
"11771","DHARMA EQ","IUKD LN Equity","",40000,"",2016-03-18
"11772","DHARMA EQ","STX US Equity","",21100,"",2016-03-18
"11773","DHARMA EQ","ETN US Equity","",6700,"",2016-03-18
"11774","DHARMA EQ","XSMI SW Equity","",11000,"",2016-03-18
"11775","DHARMA EQ","XSDR GY Equity","",5200,"",2016-03-18
"11776","DHARMA EQ","XSX6 GY Equity","",12000,"",2016-03-18
"11777","DHARMA EQ","DBPR GR Equity","",40000,"",2016-03-18
"11778","DHARMA EQ","AIR FP Equity","",7000,"",2016-03-18
"11779","DHARMA EQ","LYB US Equity","",4600,"",2016-03-18
"11780","DHARMA EQ","ATCOA SS Equity","",21100,"",2016-03-18
"11781","DHARMA EQ","ABBV US Equity","",12600,"",2016-03-18
"11782","DHARMA EQ","AAPL US Equity","",4802,"",2016-03-18
"11783","DHARMA EQ","AMAT US Equity","",20500,"",2016-03-18
"11784","DHARMA EQ","BXLT US Equity","",11650,"",2016-03-18
"11785","DHARMA EQ","BAX US Equity","",23000,"",2016-03-18
"11786","DHARMA EQ","BA US Equity","",2350,"",2016-03-18
"11787","DHARMA EQ","CA US Equity","",33700,"",2016-03-18
"11788","DHARMA EQ","CAT US Equity","",3850,"",2016-03-18
"11789","DHARMA EQ","CVX US Equity","",3839,"",2016-03-18
"11790","DHARMA EQ","CSCO US Equity","",16000,"",2016-03-18
"11791","DHARMA EQ","TPR US Equity","",21600,"",2016-03-18
"11792","DHARMA EQ","GLW US Equity","",25000,"",2016-03-18
"11793","DHARMA EQ","DE US Equity","",8500,"",2016-03-18
"11794","DHARMA EQ","DOW US Equity","",6083,"",2016-03-18
"11795","DHARMA EQ","INTC US Equity","",16000,"",2016-03-18
"11796","DHARMA EQ","JNJ US Equity","",7000,"",2016-03-18
"11797","DHARMA EQ","KLAC US Equity","",4000,"",2016-03-18
"11798","DHARMA EQ","LLY US Equity","",4300,"",2016-03-18
"11799","DHARMA EQ","MRK US Equity","",13750,"",2016-03-18
"11800","DHARMA EQ","MSFT US Equity","",8300,"",2016-03-18
"11801","DHARMA EQ","PCAR US Equity","",5300,"",2016-03-18
"11802","DHARMA EQ","PFE US Equity","",15000,"",2016-03-18
"11803","DHARMA EQ","QCOM US Equity","",15150,"",2016-03-18
"11804","DHARMA EQ","SLB US Equity","",3600,"",2016-03-21
"11805","DHARMA EQ","POT CN Equity","",15450,"",2016-03-21
"11806","DHARMA EQ","SYNN SW Equity","",2100,"",2016-03-21
"11807","DHARMA EQ","NOVN SW Equity","",7600,"",2016-03-21
"11808","DHARMA EQ","ROG SW Equity","",1300,"",2016-03-21
"11809","DHARMA EQ","ADEN SW Equity","",7950,"",2016-03-21
"11810","DHARMA EQ","ABBN SW Equity","",24600,"",2016-03-21
"11811","DHARMA EQ","NESN SW Equity","",8800,"",2016-03-21
"11812","DHARMA EQ","BMW GY Equity","",7400,"",2016-03-21
"11813","DHARMA EQ","SIE GY Equity","",5300,"",2016-03-21
"11814","DHARMA EQ","VOW3 GY Equity","",2000,"",2016-03-21
"11815","DHARMA EQ","SX6PEX GY Equity","",14800,"",2016-03-21
"11816","DHARMA EQ","BAS GY Equity","",6500,"",2016-03-21
"11817","DHARMA EQ","BAYN GY Equity","",5600,"",2016-03-21
"11818","DHARMA EQ","ESM16 Index","",45,"",2016-03-21
"11819","DHARMA EQ","CS FP Equity","",20400,"",2016-03-21
"11820","DHARMA EQ","MC FP Equity","",5200,"",2016-03-21
"11821","DHARMA EQ","ML FP Equity","",7450,"",2016-03-21
"11822","DHARMA EQ","SU FP Equity","",3000,"",2016-03-21
"11823","DHARMA EQ","TEC FP Equity","",5000,"",2016-03-21
"11824","DHARMA EQ","SCR FP Equity","",11000,"",2016-03-21
"11825","DHARMA EQ","ADN LN Equity","",150000,"",2016-03-21
"11826","DHARMA EQ","BLT LN Equity","",36054,"",2016-03-21
"11827","DHARMA EQ","BA/ LN Equity","",50000,"",2016-03-21
"11828","DHARMA EQ","BT/A LN Equity","",134000,"",2016-03-21
"11829","DHARMA EQ","NXT LN Equity","",4200,"",2016-03-21
"11830","DHARMA EQ","SBRY LN Equity","",105000,"",2016-03-21
"11831","DHARMA EQ","RDSA NA Equity","",7600,"",2016-03-21
"11832","DHARMA EQ","ESV US Equity","",9600,"",2016-03-21
"11833","DHARMA EQ","EUN2 GY Equity","",33000,"",2016-03-21
"11834","DHARMA EQ","IUKD LN Equity","",40000,"",2016-03-21
"11835","DHARMA EQ","STX US Equity","",21100,"",2016-03-21
"11836","DHARMA EQ","ETN US Equity","",6700,"",2016-03-21
"11837","DHARMA EQ","XSMI SW Equity","",11000,"",2016-03-21
"11838","DHARMA EQ","XSDR GY Equity","",5200,"",2016-03-21
"11839","DHARMA EQ","XSX6 GY Equity","",12000,"",2016-03-21
"11840","DHARMA EQ","DBPR GR Equity","",40000,"",2016-03-21
"11841","DHARMA EQ","AIR FP Equity","",7000,"",2016-03-21
"11842","DHARMA EQ","LYB US Equity","",4600,"",2016-03-21
"11843","DHARMA EQ","ATCOA SS Equity","",21100,"",2016-03-21
"11844","DHARMA EQ","ABBV US Equity","",12600,"",2016-03-21
"11845","DHARMA EQ","AAPL US Equity","",4802,"",2016-03-21
"11846","DHARMA EQ","AMAT US Equity","",20500,"",2016-03-21
"11847","DHARMA EQ","BXLT US Equity","",11650,"",2016-03-21
"11848","DHARMA EQ","BAX US Equity","",23000,"",2016-03-21
"11849","DHARMA EQ","BA US Equity","",2350,"",2016-03-21
"11850","DHARMA EQ","CA US Equity","",33700,"",2016-03-21
"11851","DHARMA EQ","CAT US Equity","",3850,"",2016-03-21
"11852","DHARMA EQ","CVX US Equity","",3839,"",2016-03-21
"11853","DHARMA EQ","CSCO US Equity","",16000,"",2016-03-21
"11854","DHARMA EQ","TPR US Equity","",21600,"",2016-03-21
"11855","DHARMA EQ","GLW US Equity","",25000,"",2016-03-21
"11856","DHARMA EQ","DE US Equity","",8500,"",2016-03-21
"11857","DHARMA EQ","DOW US Equity","",6083,"",2016-03-21
"11858","DHARMA EQ","INTC US Equity","",16000,"",2016-03-21
"11859","DHARMA EQ","JNJ US Equity","",7000,"",2016-03-21
"11860","DHARMA EQ","KLAC US Equity","",4000,"",2016-03-21
"11861","DHARMA EQ","LLY US Equity","",4300,"",2016-03-21
"11862","DHARMA EQ","MRK US Equity","",13750,"",2016-03-21
"11863","DHARMA EQ","MSFT US Equity","",8300,"",2016-03-21
"11864","DHARMA EQ","PCAR US Equity","",5300,"",2016-03-21
"11865","DHARMA EQ","PFE US Equity","",15000,"",2016-03-21
"11866","DHARMA EQ","QCOM US Equity","",15150,"",2016-03-21
"11867","DHARMA EQ","SLB US Equity","",3600,"",2016-03-22
"11868","DHARMA EQ","POT CN Equity","",15450,"",2016-03-22
"11869","DHARMA EQ","SYNN SW Equity","",2100,"",2016-03-22
"11870","DHARMA EQ","NOVN SW Equity","",7600,"",2016-03-22
"11871","DHARMA EQ","ROG SW Equity","",1300,"",2016-03-22
"11872","DHARMA EQ","ADEN SW Equity","",7950,"",2016-03-22
"11873","DHARMA EQ","ABBN SW Equity","",24600,"",2016-03-22
"11874","DHARMA EQ","NESN SW Equity","",8800,"",2016-03-22
"11875","DHARMA EQ","BMW GY Equity","",7400,"",2016-03-22
"11876","DHARMA EQ","SIE GY Equity","",5300,"",2016-03-22
"11877","DHARMA EQ","VOW3 GY Equity","",2000,"",2016-03-22
"11878","DHARMA EQ","SX6PEX GY Equity","",14800,"",2016-03-22
"11879","DHARMA EQ","BAS GY Equity","",6500,"",2016-03-22
"11880","DHARMA EQ","BAYN GY Equity","",5600,"",2016-03-22
"11881","DHARMA EQ","ESM16 Index","",45,"",2016-03-22
"11882","DHARMA EQ","CS FP Equity","",20400,"",2016-03-22
"11883","DHARMA EQ","MC FP Equity","",5200,"",2016-03-22
"11884","DHARMA EQ","ML FP Equity","",7450,"",2016-03-22
"11885","DHARMA EQ","SU FP Equity","",3000,"",2016-03-22
"11886","DHARMA EQ","TEC FP Equity","",5000,"",2016-03-22
"11887","DHARMA EQ","SCR FP Equity","",11000,"",2016-03-22
"11888","DHARMA EQ","ADN LN Equity","",150000,"",2016-03-22
"11889","DHARMA EQ","BLT LN Equity","",36054,"",2016-03-22
"11890","DHARMA EQ","BA/ LN Equity","",50000,"",2016-03-22
"11891","DHARMA EQ","BT/A LN Equity","",134000,"",2016-03-22
"11892","DHARMA EQ","NXT LN Equity","",4200,"",2016-03-22
"11893","DHARMA EQ","SBRY LN Equity","",105000,"",2016-03-22
"11894","DHARMA EQ","RDSA NA Equity","",7600,"",2016-03-22
"11895","DHARMA EQ","ESV US Equity","",9600,"",2016-03-22
"11896","DHARMA EQ","EUN2 GY Equity","",33000,"",2016-03-22
"11897","DHARMA EQ","IUKD LN Equity","",40000,"",2016-03-22
"11898","DHARMA EQ","STX US Equity","",21100,"",2016-03-22
"11899","DHARMA EQ","ETN US Equity","",6700,"",2016-03-22
"11900","DHARMA EQ","XSMI SW Equity","",11000,"",2016-03-22
"11901","DHARMA EQ","XSDR GY Equity","",5200,"",2016-03-22
"11902","DHARMA EQ","XSX6 GY Equity","",12000,"",2016-03-22
"11903","DHARMA EQ","DBPR GR Equity","",40000,"",2016-03-22
"11904","DHARMA EQ","AIR FP Equity","",7000,"",2016-03-22
"11905","DHARMA EQ","LYB US Equity","",4600,"",2016-03-22
"11906","DHARMA EQ","ATCOA SS Equity","",21100,"",2016-03-22
"11907","DHARMA EQ","ABBV US Equity","",12600,"",2016-03-22
"11908","DHARMA EQ","AAPL US Equity","",4802,"",2016-03-22
"11909","DHARMA EQ","AMAT US Equity","",20500,"",2016-03-22
"11910","DHARMA EQ","BXLT US Equity","",11650,"",2016-03-22
"11911","DHARMA EQ","BAX US Equity","",23000,"",2016-03-22
"11912","DHARMA EQ","BA US Equity","",2350,"",2016-03-22
"11913","DHARMA EQ","CA US Equity","",33700,"",2016-03-22
"11914","DHARMA EQ","CAT US Equity","",3850,"",2016-03-22
"11915","DHARMA EQ","CVX US Equity","",3839,"",2016-03-22
"11916","DHARMA EQ","CSCO US Equity","",16000,"",2016-03-22
"11917","DHARMA EQ","TPR US Equity","",21600,"",2016-03-22
"11918","DHARMA EQ","GLW US Equity","",25000,"",2016-03-22
"11919","DHARMA EQ","DE US Equity","",8500,"",2016-03-22
"11920","DHARMA EQ","DOW US Equity","",6083,"",2016-03-22
"11921","DHARMA EQ","INTC US Equity","",16000,"",2016-03-22
"11922","DHARMA EQ","JNJ US Equity","",7000,"",2016-03-22
"11923","DHARMA EQ","KLAC US Equity","",4000,"",2016-03-22
"11924","DHARMA EQ","LLY US Equity","",4300,"",2016-03-22
"11925","DHARMA EQ","MRK US Equity","",13750,"",2016-03-22
"11926","DHARMA EQ","MSFT US Equity","",8300,"",2016-03-22
"11927","DHARMA EQ","PCAR US Equity","",5300,"",2016-03-22
"11928","DHARMA EQ","PFE US Equity","",15000,"",2016-03-22
"11929","DHARMA EQ","QCOM US Equity","",15150,"",2016-03-22
"11930","DHARMA EQ","SLB US Equity","",3600,"",2016-03-23
"11931","DHARMA EQ","POT CN Equity","",15450,"",2016-03-23
"11932","DHARMA EQ","SYNN SW Equity","",2100,"",2016-03-23
"11933","DHARMA EQ","NOVN SW Equity","",7600,"",2016-03-23
"11934","DHARMA EQ","ROG SW Equity","",1300,"",2016-03-23
"11935","DHARMA EQ","ADEN SW Equity","",7950,"",2016-03-23
"11936","DHARMA EQ","ABBN SW Equity","",24600,"",2016-03-23
"11937","DHARMA EQ","NESN SW Equity","",8800,"",2016-03-23
"11938","DHARMA EQ","BMW GY Equity","",7400,"",2016-03-23
"11939","DHARMA EQ","SIE GY Equity","",5300,"",2016-03-23
"11940","DHARMA EQ","VOW3 GY Equity","",2000,"",2016-03-23
"11941","DHARMA EQ","SX6PEX GY Equity","",14800,"",2016-03-23
"11942","DHARMA EQ","BAS GY Equity","",6500,"",2016-03-23
"11943","DHARMA EQ","BAYN GY Equity","",5600,"",2016-03-23
"11944","DHARMA EQ","ESM16 Index","",45,"",2016-03-23
"11945","DHARMA EQ","CS FP Equity","",20400,"",2016-03-23
"11946","DHARMA EQ","MC FP Equity","",5200,"",2016-03-23
"11947","DHARMA EQ","ML FP Equity","",7450,"",2016-03-23
"11948","DHARMA EQ","SU FP Equity","",3000,"",2016-03-23
"11949","DHARMA EQ","TEC FP Equity","",5000,"",2016-03-23
"11950","DHARMA EQ","SCR FP Equity","",11000,"",2016-03-23
"11951","DHARMA EQ","ADN LN Equity","",150000,"",2016-03-23
"11952","DHARMA EQ","BLT LN Equity","",36054,"",2016-03-23
"11953","DHARMA EQ","BA/ LN Equity","",50000,"",2016-03-23
"11954","DHARMA EQ","BT/A LN Equity","",134000,"",2016-03-23
"11955","DHARMA EQ","NXT LN Equity","",4200,"",2016-03-23
"11956","DHARMA EQ","SBRY LN Equity","",105000,"",2016-03-23
"11957","DHARMA EQ","RDSA NA Equity","",7600,"",2016-03-23
"11958","DHARMA EQ","ESV US Equity","",9600,"",2016-03-23
"11959","DHARMA EQ","EUN2 GY Equity","",33000,"",2016-03-23
"11960","DHARMA EQ","IUKD LN Equity","",40000,"",2016-03-23
"11961","DHARMA EQ","STX US Equity","",21100,"",2016-03-23
"11962","DHARMA EQ","ETN US Equity","",6700,"",2016-03-23
"11963","DHARMA EQ","XSMI SW Equity","",11000,"",2016-03-23
"11964","DHARMA EQ","XSDR GY Equity","",5200,"",2016-03-23
"11965","DHARMA EQ","XSX6 GY Equity","",12000,"",2016-03-23
"11966","DHARMA EQ","DBPR GR Equity","",40000,"",2016-03-23
"11967","DHARMA EQ","AIR FP Equity","",7000,"",2016-03-23
"11968","DHARMA EQ","LYB US Equity","",4600,"",2016-03-23
"11969","DHARMA EQ","ATCOA SS Equity","",21100,"",2016-03-23
"11970","DHARMA EQ","ABBV US Equity","",12600,"",2016-03-23
"11971","DHARMA EQ","AAPL US Equity","",4802,"",2016-03-23
"11972","DHARMA EQ","AMAT US Equity","",20500,"",2016-03-23
"11973","DHARMA EQ","BXLT US Equity","",11650,"",2016-03-23
"11974","DHARMA EQ","BAX US Equity","",23000,"",2016-03-23
"11975","DHARMA EQ","BA US Equity","",2350,"",2016-03-23
"11976","DHARMA EQ","CA US Equity","",33700,"",2016-03-23
"11977","DHARMA EQ","CAT US Equity","",3850,"",2016-03-23
"11978","DHARMA EQ","CVX US Equity","",3839,"",2016-03-23
"11979","DHARMA EQ","CSCO US Equity","",16000,"",2016-03-23
"11980","DHARMA EQ","TPR US Equity","",21600,"",2016-03-23
"11981","DHARMA EQ","GLW US Equity","",25000,"",2016-03-23
"11982","DHARMA EQ","DE US Equity","",8500,"",2016-03-23
"11983","DHARMA EQ","DOW US Equity","",6083,"",2016-03-23
"11984","DHARMA EQ","INTC US Equity","",16000,"",2016-03-23
"11985","DHARMA EQ","JNJ US Equity","",7000,"",2016-03-23
"11986","DHARMA EQ","KLAC US Equity","",4000,"",2016-03-23
"11987","DHARMA EQ","LLY US Equity","",4300,"",2016-03-23
"11988","DHARMA EQ","MRK US Equity","",13750,"",2016-03-23
"11989","DHARMA EQ","MSFT US Equity","",8300,"",2016-03-23
"11990","DHARMA EQ","PCAR US Equity","",5300,"",2016-03-23
"11991","DHARMA EQ","PFE US Equity","",15000,"",2016-03-23
"11992","DHARMA EQ","QCOM US Equity","",15150,"",2016-03-23
"11993","DHARMA EQ","SLB US Equity","",3600,"",2016-03-24
"11994","DHARMA EQ","POT CN Equity","",15450,"",2016-03-24
"11995","DHARMA EQ","SYNN SW Equity","",2100,"",2016-03-24
"11996","DHARMA EQ","NOVN SW Equity","",7600,"",2016-03-24
"11997","DHARMA EQ","ROG SW Equity","",1300,"",2016-03-24
"11998","DHARMA EQ","ADEN SW Equity","",7950,"",2016-03-24
"11999","DHARMA EQ","ABBN SW Equity","",24600,"",2016-03-24
"12000","DHARMA EQ","NESN SW Equity","",8800,"",2016-03-24
"12001","DHARMA EQ","BMW GY Equity","",7400,"",2016-03-24
"12002","DHARMA EQ","SIE GY Equity","",5300,"",2016-03-24
"12003","DHARMA EQ","VOW3 GY Equity","",2000,"",2016-03-24
"12004","DHARMA EQ","SX6PEX GY Equity","",14800,"",2016-03-24
"12005","DHARMA EQ","BAS GY Equity","",6500,"",2016-03-24
"12006","DHARMA EQ","BAYN GY Equity","",5600,"",2016-03-24
"12007","DHARMA EQ","ESM16 Index","",45,"",2016-03-24
"12008","DHARMA EQ","CS FP Equity","",20400,"",2016-03-24
"12009","DHARMA EQ","MC FP Equity","",5200,"",2016-03-24
"12010","DHARMA EQ","ML FP Equity","",7450,"",2016-03-24
"12011","DHARMA EQ","SU FP Equity","",3000,"",2016-03-24
"12012","DHARMA EQ","TEC FP Equity","",5000,"",2016-03-24
"12013","DHARMA EQ","SCR FP Equity","",11000,"",2016-03-24
"12014","DHARMA EQ","ADN LN Equity","",150000,"",2016-03-24
"12015","DHARMA EQ","BLT LN Equity","",36054,"",2016-03-24
"12016","DHARMA EQ","BA/ LN Equity","",50000,"",2016-03-24
"12017","DHARMA EQ","BT/A LN Equity","",134000,"",2016-03-24
"12018","DHARMA EQ","NXT LN Equity","",4200,"",2016-03-24
"12019","DHARMA EQ","SBRY LN Equity","",105000,"",2016-03-24
"12020","DHARMA EQ","RDSA NA Equity","",7600,"",2016-03-24
