"","Portfolio Name","Security Ticker","Price","Date","Shares"
"1597","DHARMA EQ","CHF Curncy",0,2016-02-05,-28.28281
"1598","DHARMA EQ","EUR Curncy",0,2016-02-05,-662.69152
"1599","DHARMA EQ","GBP Curncy",0,2016-02-05,341.57195
"1600","DHARMA EQ","SEK Curncy",0,2016-02-05,1320.04033
"1601","DHARMA EQ","USD Curncy",0,2016-02-05,2294.44372
"1602","DHARMA EQ","CAD Curncy",0,2016-02-08,0
"1603","DHARMA EQ","CHF Curncy",0,2016-02-08,-28.2887
"1604","DHARMA EQ","EUR Curncy",0,2016-02-08,-662.73614
"1605","DHARMA EQ","GBP Curncy",0,2016-02-08,341.57195
"1606","DHARMA EQ","SEK Curncy",0,2016-02-08,1319.97432
"1607","DHARMA EQ","USD Curncy",0,2016-02-08,2278.13372
"1608","DHARMA EQ","CAD Curncy",0,2016-02-09,0
"1609","DHARMA EQ","CHF Curncy",0,2016-02-09,-28.29066
"1610","DHARMA EQ","EUR Curncy",0,2016-02-09,-662.81195
"1611","DHARMA EQ","GBP Curncy",0,2016-02-09,341.57195
"1612","DHARMA EQ","SEK Curncy",0,2016-02-09,1319.95232
"1613","DHARMA EQ","USD Curncy",0,2016-02-09,2275.47372
"1614","DHARMA EQ","CAD Curncy",0,2016-02-10,0
"1615","DHARMA EQ","CHF Curncy",0,2016-02-10,-28.29262
"1616","DHARMA EQ","EUR Curncy",0,2016-02-10,-662.88776
"1617","DHARMA EQ","GBP Curncy",0,2016-02-10,341.57195
"1618","DHARMA EQ","SEK Curncy",0,2016-02-10,1319.93031
"1619","DHARMA EQ","USD Curncy",0,2016-02-10,2279.59532
"1620","DHARMA EQ","CAD Curncy",0,2016-02-11,0
"1621","DHARMA EQ","CHF Curncy",0,2016-02-11,-28.29459
"1622","DHARMA EQ","EUR Curncy",0,2016-02-11,-662.96357
"1623","DHARMA EQ","GBP Curncy",0,2016-02-11,345.95515
"1624","DHARMA EQ","SEK Curncy",0,2016-02-11,1319.90831
"1625","DHARMA EQ","USD Curncy",0,2016-02-11,2265.88603
"1626","DHARMA EQ","CAD Curncy",0,2016-02-12,0
"1627","DHARMA EQ","CHF Curncy",0,2016-02-12,-28.29655
"1628","DHARMA EQ","EUR Curncy",0,2016-02-12,-642.14204
"1629","DHARMA EQ","GBP Curncy",0,2016-02-12,345.95515
"1630","DHARMA EQ","SEK Curncy",0,2016-02-12,1319.88631
"1631","DHARMA EQ","USD Curncy",0,2016-02-12,2290.74603
"1632","DHARMA EQ","CAD Curncy",0,2016-02-15,0
"1633","DHARMA EQ","CHF Curncy",0,2016-02-15,-28.30244
"1634","DHARMA EQ","EUR Curncy",0,2016-02-15,242.20078
"1635","DHARMA EQ","GBP Curncy",0,2016-02-15,79.43674
"1636","DHARMA EQ","SEK Curncy",0,2016-02-15,-0.179699999999953
"1637","DHARMA EQ","USD Curncy",0,2016-02-15,2290.74603
"1638","DHARMA EQ","CAD Curncy",0,2016-02-16,0
"1639","DHARMA EQ","CHF Curncy",0,2016-02-16,-28.3044
"1640","DHARMA EQ","EUR Curncy",0,2016-02-16,242.12195
"1641","DHARMA EQ","GBP Curncy",0,2016-02-16,79.43674
"1642","DHARMA EQ","SEK Curncy",0,2016-02-16,-0.201699999999953
"1643","DHARMA EQ","USD Curncy",0,2016-02-16,2324.40954
"1644","DHARMA EQ","CAD Curncy",0,2016-02-17,0
"1645","DHARMA EQ","CHF Curncy",0,2016-02-17,-28.30637
"1646","DHARMA EQ","EUR Curncy",0,2016-02-17,642.04238
"1647","DHARMA EQ","GBP Curncy",0,2016-02-17,79.43674
"1648","DHARMA EQ","SEK Curncy",0,2016-02-17,-0.2237
"1649","DHARMA EQ","USD Curncy",0,2016-02-17,2348.13954
"1650","DHARMA EQ","CAD Curncy",0,2016-02-18,0
"1651","DHARMA EQ","CHF Curncy",0,2016-02-18,-28.30833
"1652","DHARMA EQ","EUR Curncy",0,2016-02-18,645.06487
"1653","DHARMA EQ","GBP Curncy",0,2016-02-18,79.43674
"1654","DHARMA EQ","SEK Curncy",0,2016-02-18,-0.2237
"1655","DHARMA EQ","USD Curncy",0,2016-02-18,2343.86954
"1656","DHARMA EQ","CAD Curncy",0,2016-02-19,0
"1657","DHARMA EQ","CHF Curncy",0,2016-02-19,-28.31029
"1658","DHARMA EQ","EUR Curncy",0,2016-02-19,645.05115
"1659","DHARMA EQ","GBP Curncy",0,2016-02-19,79.43674
"1660","DHARMA EQ","SEK Curncy",0,2016-02-19,-0.22371
"1661","DHARMA EQ","USD Curncy",0,2016-02-19,2346.07454
"1662","DHARMA EQ","CAD Curncy",0,2016-02-22,0
"1663","DHARMA EQ","CHF Curncy",0,2016-02-22,-28.31618
"1664","DHARMA EQ","EUR Curncy",0,2016-02-22,645.05115
"1665","DHARMA EQ","GBP Curncy",0,2016-02-22,79.43674
"1666","DHARMA EQ","SEK Curncy",0,2016-02-22,-0.22371
"1667","DHARMA EQ","USD Curncy",0,2016-02-22,2363.11324
"1668","DHARMA EQ","CAD Curncy",0,2016-02-23,0
"1669","DHARMA EQ","CHF Curncy",0,2016-02-23,-28.31815
"1670","DHARMA EQ","EUR Curncy",0,2016-02-23,2965.05054
"1671","DHARMA EQ","GBP Curncy",0,2016-02-23,79.43674
"1672","DHARMA EQ","SEK Curncy",0,2016-02-23,-0.22372
"1673","DHARMA EQ","USD Curncy",0,2016-02-23,2359.18432
"1674","DHARMA EQ","CAD Curncy",0,2016-02-24,0
"1675","DHARMA EQ","CHF Curncy",0,2016-02-24,-728.16484
"1676","DHARMA EQ","EUR Curncy",0,2016-02-24,2687.59379
"1677","DHARMA EQ","GBP Curncy",0,2016-02-24,-78.89934
"1678","DHARMA EQ","SEK Curncy",0,2016-02-24,-1353.33753
"1679","DHARMA EQ","USD Curncy",0,2016-02-24,2376.6363
"1680","DHARMA EQ","CAD Curncy",0,2016-02-25,0
"1681","DHARMA EQ","CHF Curncy",0,2016-02-25,-714.82881
"1682","DHARMA EQ","EUR Curncy",0,2016-02-25,3287.60645
"1683","DHARMA EQ","GBP Curncy",0,2016-02-25,-78.89934
"1684","DHARMA EQ","SEK Curncy",0,2016-02-25,-1353.33753
"1685","DHARMA EQ","USD Curncy",0,2016-02-25,2400.8961
"1686","DHARMA EQ","CAD Curncy",0,2016-02-26,0
"1687","DHARMA EQ","CHF Curncy",0,2016-02-26,15.16923
"1688","DHARMA EQ","EUR Curncy",0,2016-02-26,2368.9179
"1689","DHARMA EQ","GBP Curncy",0,2016-02-26,1.10066
"1690","DHARMA EQ","SEK Curncy",0,2016-02-26,46.66247
"1691","DHARMA EQ","USD Curncy",0,2016-02-26,2392.8111
"1692","DHARMA EQ","CAD Curncy",0,2016-02-29,0
"1693","DHARMA EQ","CHF Curncy",0,2016-02-29,22.35261
"1694","DHARMA EQ","EUR Curncy",0,2016-02-29,3118.91489
"1695","DHARMA EQ","GBP Curncy",0,2016-02-29,1.09956
"1696","DHARMA EQ","SEK Curncy",0,2016-02-29,46.53254
"1697","DHARMA EQ","USD Curncy",0,2016-02-29,2384.0415
"1698","DHARMA EQ","CAD Curncy",0,2016-03-01,0
"1699","DHARMA EQ","CHF Curncy",0,2016-03-01,22.35219
"1700","DHARMA EQ","EUR Curncy",0,2016-03-01,2336.94942
"1701","DHARMA EQ","GBP Curncy",0,2016-03-01,1.09928
"1702","DHARMA EQ","SEK Curncy",0,2016-03-01,46.53176
"1703","DHARMA EQ","USD Curncy",0,2016-03-01,1418.27496
"1704","DHARMA EQ","CAD Curncy",0,2016-03-02,0
"1705","DHARMA EQ","CHF Curncy",0,2016-03-02,22.35177
"1706","DHARMA EQ","EUR Curncy",0,2016-03-02,2336.94942
"1707","DHARMA EQ","GBP Curncy",0,2016-03-02,1.099
"1708","DHARMA EQ","SEK Curncy",0,2016-03-02,46.53099
"1709","DHARMA EQ","USD Curncy",0,2016-03-02,1432.11446
"1710","DHARMA EQ","CAD Curncy",0,2016-03-03,0
"1711","DHARMA EQ","CHF Curncy",0,2016-03-03,29.19585
"1712","DHARMA EQ","EUR Curncy",0,2016-03-03,3437.90532
"1713","DHARMA EQ","GBP Curncy",0,2016-03-03,1.09873
"1714","DHARMA EQ","SEK Curncy",0,2016-03-03,46.53021
"1715","DHARMA EQ","USD Curncy",0,2016-03-03,1442.76266
"1716","DHARMA EQ","CAD Curncy",0,2016-03-04,0
"1717","DHARMA EQ","CHF Curncy",0,2016-03-04,29.19542
"1718","DHARMA EQ","EUR Curncy",0,2016-03-04,5436.94817
"1719","DHARMA EQ","GBP Curncy",0,2016-03-04,1.09845
"1720","DHARMA EQ","SEK Curncy",0,2016-03-04,46.52944
"1721","DHARMA EQ","USD Curncy",0,2016-03-04,1448.91956
"1722","DHARMA EQ","CAD Curncy",0,2016-03-07,0
"1723","DHARMA EQ","CHF Curncy",0,2016-03-07,32.87966
"1724","DHARMA EQ","EUR Curncy",0,2016-03-07,5436.94817
"1725","DHARMA EQ","GBP Curncy",0,2016-03-07,1.09761
"1726","DHARMA EQ","SEK Curncy",0,2016-03-07,46.52711
"1727","DHARMA EQ","USD Curncy",0,2016-03-07,1453.32956
"1728","DHARMA EQ","CAD Curncy",0,2016-03-08,0
"1729","DHARMA EQ","CHF Curncy",0,2016-03-08,32.87905
"1730","DHARMA EQ","EUR Curncy",0,2016-03-08,5436.94817
"1731","DHARMA EQ","GBP Curncy",0,2016-03-08,1.09733
"1732","DHARMA EQ","SEK Curncy",0,2016-03-08,46.52634
"1733","DHARMA EQ","USD Curncy",0,2016-03-08,1436.36541
"1734","DHARMA EQ","CAD Curncy",0,2016-03-09,0
"1735","DHARMA EQ","CHF Curncy",0,2016-03-09,32.87844
"1736","DHARMA EQ","EUR Curncy",0,2016-03-09,5232.69669
"1737","DHARMA EQ","GBP Curncy",0,2016-03-09,1.09706
"1738","DHARMA EQ","SEK Curncy",0,2016-03-09,46.52556
"1739","DHARMA EQ","USD Curncy",0,2016-03-09,1444.76541
"1740","DHARMA EQ","CAD Curncy",0,2016-03-10,0
"1741","DHARMA EQ","CHF Curncy",0,2016-03-10,32.87783
"1742","DHARMA EQ","EUR Curncy",0,2016-03-10,5232.69669
"1743","DHARMA EQ","GBP Curncy",0,2016-03-10,9.58542
"1744","DHARMA EQ","SEK Curncy",0,2016-03-10,46.52478
"1745","DHARMA EQ","USD Curncy",0,2016-03-10,1447.52113
"1746","DHARMA EQ","CAD Curncy",0,2016-03-11,0
"1747","DHARMA EQ","CHF Curncy",0,2016-03-11,32.87721
"1748","DHARMA EQ","EUR Curncy",0,2016-03-11,5232.69669
"1749","DHARMA EQ","GBP Curncy",0,2016-03-11,9.58514
"1750","DHARMA EQ","SEK Curncy",0,2016-03-11,46.52401
"1751","DHARMA EQ","USD Curncy",0,2016-03-11,1484.60363
"1752","DHARMA EQ","CAD Curncy",0,2016-03-14,0
"1753","DHARMA EQ","CHF Curncy",0,2016-03-14,32.87538
"1754","DHARMA EQ","EUR Curncy",0,2016-03-14,5232.69669
"1755","DHARMA EQ","GBP Curncy",0,2016-03-14,9.58431
"1756","DHARMA EQ","SEK Curncy",0,2016-03-14,46.52168
"1757","DHARMA EQ","USD Curncy",0,2016-03-14,1493.05613
"1758","DHARMA EQ","CAD Curncy",0,2016-03-15,0
"1759","DHARMA EQ","CHF Curncy",0,2016-03-15,32.87477
"1760","DHARMA EQ","EUR Curncy",0,2016-03-15,4340.89359
"1761","DHARMA EQ","GBP Curncy",0,2016-03-15,9.58403
"1762","DHARMA EQ","SEK Curncy",0,2016-03-15,46.52091
"1763","DHARMA EQ","USD Curncy",0,2016-03-15,1483.12829
"1764","DHARMA EQ","CAD Curncy",0,2016-03-16,0
"1765","DHARMA EQ","CHF Curncy",0,2016-03-16,32.87416
"1766","DHARMA EQ","EUR Curncy",0,2016-03-16,4139.33201
"1767","DHARMA EQ","GBP Curncy",0,2016-03-16,9.58375
"1768","DHARMA EQ","SEK Curncy",0,2016-03-16,46.52013
"1769","DHARMA EQ","USD Curncy",0,2016-03-16,1494.57329
"1770","DHARMA EQ","CAD Curncy",0,2016-03-17,0
"1771","DHARMA EQ","CHF Curncy",0,2016-03-17,32.87354
"1772","DHARMA EQ","EUR Curncy",0,2016-03-17,4259.18955
"1773","DHARMA EQ","GBP Curncy",0,2016-03-17,9.58347
"1774","DHARMA EQ","SEK Curncy",0,2016-03-17,46.51936
"1775","DHARMA EQ","USD Curncy",0,2016-03-17,1508.83829
"1776","DHARMA EQ","CAD Curncy",0,2016-03-18,0
"1777","DHARMA EQ","CHF Curncy",0,2016-03-18,32.87293
"1778","DHARMA EQ","EUR Curncy",0,2016-03-18,4287.991
"1779","DHARMA EQ","GBP Curncy",0,2016-03-18,-14.97257
"1780","DHARMA EQ","SEK Curncy",0,2016-03-18,46.51858
"1781","DHARMA EQ","USD Curncy",0,2016-03-18,3649.07106
"1782","DHARMA EQ","CAD Curncy",0,2016-03-21,0
"1783","DHARMA EQ","CHF Curncy",0,2016-03-21,32.8711
"1784","DHARMA EQ","EUR Curncy",0,2016-03-21,4408.03516
"1785","DHARMA EQ","GBP Curncy",0,2016-03-21,-14.9734
"1786","DHARMA EQ","SEK Curncy",0,2016-03-21,46.51625
"1787","DHARMA EQ","USD Curncy",0,2016-03-21,3660.99582
"1788","DHARMA EQ","CAD Curncy",0,2016-03-22,0
"1789","DHARMA EQ","CHF Curncy",0,2016-03-22,32.87049
"1790","DHARMA EQ","EUR Curncy",0,2016-03-22,4408.0354
"1791","DHARMA EQ","GBP Curncy",0,2016-03-22,-14.97368
"1792","DHARMA EQ","SEK Curncy",0,2016-03-22,46.51548
"1793","DHARMA EQ","USD Curncy",0,2016-03-22,3660.54582
"1794","DHARMA EQ","CAD Curncy",0,2016-03-23,0
"1795","DHARMA EQ","CHF Curncy",0,2016-03-23,32.86988
"1796","DHARMA EQ","EUR Curncy",0,2016-03-23,4488.03529
"1797","DHARMA EQ","GBP Curncy",0,2016-03-23,-14.97604
"1798","DHARMA EQ","SEK Curncy",0,2016-03-23,46.5147
"1799","DHARMA EQ","USD Curncy",0,2016-03-23,3631.90242
"1800","DHARMA EQ","CAD Curncy",0,2016-03-24,0
"1801","DHARMA EQ","CHF Curncy",0,2016-03-24,32.86926
"1802","DHARMA EQ","EUR Curncy",0,2016-03-24,4488.03529
"1803","DHARMA EQ","GBP Curncy",0,2016-03-24,-14.9784
"1804","DHARMA EQ","SEK Curncy",0,2016-03-24,46.51393
"1805","DHARMA EQ","USD Curncy",0,2016-03-24,3631.45242
"1806","DHARMA EQ","CAD Curncy",0,2016-03-29,0
"1807","DHARMA EQ","CHF Curncy",0,2016-03-29,32.86621
"1808","DHARMA EQ","EUR Curncy",0,2016-03-29,4488.20705
"1809","DHARMA EQ","GBP Curncy",0,2016-03-29,-14.99019
"1810","DHARMA EQ","SEK Curncy",0,2016-03-29,46.51005
"1811","DHARMA EQ","USD Curncy",0,2016-03-29,3681.69315
"1812","DHARMA EQ","CAD Curncy",0,2016-03-30,0
"1813","DHARMA EQ","CHF Curncy",0,2016-03-30,32.8656
"1814","DHARMA EQ","EUR Curncy",0,2016-03-30,4488.20705
"1815","DHARMA EQ","GBP Curncy",0,2016-03-30,-14.99232
"1816","DHARMA EQ","SEK Curncy",0,2016-03-30,46.50927
"1817","DHARMA EQ","USD Curncy",0,2016-03-30,3699.01815
"1818","DHARMA EQ","CAD Curncy",0,2016-03-31,0
"1819","DHARMA EQ","CHF Curncy",0,2016-03-31,32.86479
"1820","DHARMA EQ","EUR Curncy",0,2016-03-31,4488.20705
"1821","DHARMA EQ","GBP Curncy",0,2016-03-31,-16.75693
"1822","DHARMA EQ","SEK Curncy",0,2016-03-31,46.49247
"1823","DHARMA EQ","USD Curncy",0,2016-03-31,3692.70802
"1824","DHARMA EQ","CAD Curncy",0,2016-04-01,0
"1825","DHARMA EQ","CHF Curncy",0,2016-04-01,22.8932400000001
"1826","DHARMA EQ","EUR Curncy",0,2016-04-01,1654.34387
"1827","DHARMA EQ","GBP Curncy",0,2016-04-01,11.93179
"1828","DHARMA EQ","SEK Curncy",0,2016-04-01,46.4917
"1829","DHARMA EQ","USD Curncy",0,2016-04-01,4141.40989
"1830","DHARMA EQ","CAD Curncy",0,2016-04-04,0
"1831","DHARMA EQ","CHF Curncy",0,2016-04-04,22.8914100000001
"1832","DHARMA EQ","EUR Curncy",0,2016-04-04,1654.35131
"1833","DHARMA EQ","GBP Curncy",0,2016-04-04,11.9272
"1834","DHARMA EQ","SEK Curncy",0,2016-04-04,46.48937
"1835","DHARMA EQ","USD Curncy",0,2016-04-04,4128.74185
"1836","DHARMA EQ","CAD Curncy",0,2016-04-05,0
"1837","DHARMA EQ","CHF Curncy",0,2016-04-05,22.89079
"1838","DHARMA EQ","EUR Curncy",0,2016-04-05,1654.35135
"1839","DHARMA EQ","GBP Curncy",0,2016-04-05,11.92563
"1840","DHARMA EQ","SEK Curncy",0,2016-04-05,46.4886
"1841","DHARMA EQ","USD Curncy",0,2016-04-05,4090.40685
"1842","DHARMA EQ","CAD Curncy",0,2016-04-06,0
"1843","DHARMA EQ","CHF Curncy",0,2016-04-06,22.89046
"1844","DHARMA EQ","EUR Curncy",0,2016-04-06,1654.35135
"1845","DHARMA EQ","GBP Curncy",0,2016-04-06,11.92563
"1846","DHARMA EQ","SEK Curncy",0,2016-04-06,46.48782
"1847","DHARMA EQ","USD Curncy",0,2016-04-06,4134.27685
"1848","DHARMA EQ","CAD Curncy",0,2016-04-07,0
"1849","DHARMA EQ","CHF Curncy",0,2016-04-07,22.89012
"1850","DHARMA EQ","EUR Curncy",0,2016-04-07,1654.35135
"1851","DHARMA EQ","GBP Curncy",0,2016-04-07,11.92563
"1852","DHARMA EQ","SEK Curncy",0,2016-04-07,46.48705
"1853","DHARMA EQ","USD Curncy",0,2016-04-07,4084.71935
"1854","DHARMA EQ","CAD Curncy",0,2016-04-08,2.89688
"1855","DHARMA EQ","CHF Curncy",0,2016-04-08,22.88979
"1856","DHARMA EQ","EUR Curncy",0,2016-04-08,1704.35042
"1857","DHARMA EQ","GBP Curncy",0,2016-04-08,11.92563
"1858","DHARMA EQ","SEK Curncy",0,2016-04-08,46.48627
"1859","DHARMA EQ","USD Curncy",0,2016-04-08,3278.10943
"1860","DHARMA EQ","CAD Curncy",0,2016-04-11,2.89688
"1861","DHARMA EQ","CHF Curncy",0,2016-04-11,35.75879
"1862","DHARMA EQ","EUR Curncy",0,2016-04-11,1704.38034
"1863","DHARMA EQ","GBP Curncy",0,2016-04-11,11.92563
"1864","DHARMA EQ","SEK Curncy",0,2016-04-11,46.48395
"1865","DHARMA EQ","USD Curncy",0,2016-04-11,2448.31943
"1866","DHARMA EQ","CAD Curncy",0,2016-04-12,2.89688
"1867","DHARMA EQ","CHF Curncy",0,2016-04-12,35.75845
"1868","DHARMA EQ","EUR Curncy",0,2016-04-12,1704.38034
"1869","DHARMA EQ","GBP Curncy",0,2016-04-12,11.92563
"1870","DHARMA EQ","SEK Curncy",0,2016-04-12,46.48317
"1871","DHARMA EQ","USD Curncy",0,2016-04-12,2474.81943
"1872","DHARMA EQ","CAD Curncy",0,2016-04-13,2.89688
"1873","DHARMA EQ","CHF Curncy",0,2016-04-13,52.71626
"1874","DHARMA EQ","EUR Curncy",0,2016-04-13,1704.38034
"1875","DHARMA EQ","GBP Curncy",0,2016-04-13,11.92563
"1876","DHARMA EQ","SEK Curncy",0,2016-04-13,46.4824
"1877","DHARMA EQ","USD Curncy",0,2016-04-13,2505.09683
"1878","DHARMA EQ","CAD Curncy",0,2016-04-14,2.89688
"1879","DHARMA EQ","CHF Curncy",0,2016-04-14,52.71565
"1880","DHARMA EQ","EUR Curncy",0,2016-04-14,1704.38034
"1881","DHARMA EQ","GBP Curncy",0,2016-04-14,11.92563
"1882","DHARMA EQ","SEK Curncy",0,2016-04-14,46.48162
"1883","DHARMA EQ","USD Curncy",0,2016-04-14,2505.97183
"1884","DHARMA EQ","CAD Curncy",0,2016-04-15,2.89688
"1885","DHARMA EQ","CHF Curncy",0,2016-04-15,52.71504
"1886","DHARMA EQ","EUR Curncy",0,2016-04-15,1709.05447
"1887","DHARMA EQ","GBP Curncy",0,2016-04-15,11.92563
"1888","DHARMA EQ","SEK Curncy",0,2016-04-15,46.48085
"1889","DHARMA EQ","USD Curncy",0,2016-04-15,2503.97183
"1890","DHARMA EQ","CAD Curncy",0,2016-04-18,2.89688
"1891","DHARMA EQ","CHF Curncy",0,2016-04-18,52.71213
"1892","DHARMA EQ","EUR Curncy",0,2016-04-18,1709.05447
"1893","DHARMA EQ","GBP Curncy",0,2016-04-18,11.92563
"1894","DHARMA EQ","SEK Curncy",0,2016-04-18,46.47852
"1895","DHARMA EQ","USD Curncy",0,2016-04-18,2518.59683
"1896","DHARMA EQ","CAD Curncy",0,2016-04-19,2.89688
"1897","DHARMA EQ","CHF Curncy",0,2016-04-19,52.71116
"1898","DHARMA EQ","EUR Curncy",0,2016-04-19,1720.49447
"1899","DHARMA EQ","GBP Curncy",0,2016-04-19,11.92563
"1900","DHARMA EQ","SEK Curncy",0,2016-04-19,46.47775
"1901","DHARMA EQ","USD Curncy",0,2016-04-19,2527.34683
"1902","DHARMA EQ","CAD Curncy",0,2016-04-20,2.89688
"1903","DHARMA EQ","CHF Curncy",0,2016-04-20,52.71019
"1904","DHARMA EQ","EUR Curncy",0,2016-04-20,1720.49447
"1905","DHARMA EQ","GBP Curncy",0,2016-04-20,11.92563
"1906","DHARMA EQ","SEK Curncy",0,2016-04-20,46.47697
"1907","DHARMA EQ","USD Curncy",0,2016-04-20,2532.72183
"1908","DHARMA EQ","CAD Curncy",0,2016-04-21,2.89688
"1909","DHARMA EQ","CHF Curncy",0,2016-04-21,52.70922
"1910","DHARMA EQ","EUR Curncy",0,2016-04-21,1720.49447
"1911","DHARMA EQ","GBP Curncy",0,2016-04-21,18.17563
"1912","DHARMA EQ","SEK Curncy",0,2016-04-21,46.4762
"1913","DHARMA EQ","USD Curncy",0,2016-04-21,2515.79698
"1914","DHARMA EQ","CAD Curncy",0,2016-04-22,2.89688
"1915","DHARMA EQ","CHF Curncy",0,2016-04-22,52.70825
"1916","DHARMA EQ","EUR Curncy",0,2016-04-22,1720.49447
"1917","DHARMA EQ","GBP Curncy",0,2016-04-22,18.17563
"1918","DHARMA EQ","SEK Curncy",0,2016-04-22,46.47542
"1919","DHARMA EQ","USD Curncy",0,2016-04-22,2519.79698
"1920","DHARMA EQ","CAD Curncy",0,2016-04-25,2.89688
"1921","DHARMA EQ","CHF Curncy",0,2016-04-25,52.70534
"1922","DHARMA EQ","EUR Curncy",0,2016-04-25,1720.49447
"1923","DHARMA EQ","GBP Curncy",0,2016-04-25,18.17563
"1924","DHARMA EQ","SEK Curncy",0,2016-04-25,46.4731
"1925","DHARMA EQ","USD Curncy",0,2016-04-25,2516.29698
"1926","DHARMA EQ","CAD Curncy",0,2016-04-26,2.89688
"1927","DHARMA EQ","CHF Curncy",0,2016-04-26,52.70437
"1928","DHARMA EQ","EUR Curncy",0,2016-04-26,1720.49447
"1929","DHARMA EQ","GBP Curncy",0,2016-04-26,18.17563
"1930","DHARMA EQ","SEK Curncy",0,2016-04-26,46.47232
"1931","DHARMA EQ","USD Curncy",0,2016-04-26,2522.79698
"1932","DHARMA EQ","CAD Curncy",0,2016-04-27,2.89688
"1933","DHARMA EQ","CHF Curncy",0,2016-04-27,52.7034
"1934","DHARMA EQ","EUR Curncy",0,2016-04-27,1720.49447
"1935","DHARMA EQ","GBP Curncy",0,2016-04-27,18.17563
"1936","DHARMA EQ","SEK Curncy",0,2016-04-27,112.93655
"1937","DHARMA EQ","USD Curncy",0,2016-04-27,2526.91998
"1938","DHARMA EQ","CAD Curncy",0,2016-04-28,2.89688
"1939","DHARMA EQ","CHF Curncy",0,2016-04-28,67.71743
"1940","DHARMA EQ","EUR Curncy",0,2016-04-28,1736.99447
"1941","DHARMA EQ","GBP Curncy",0,2016-04-28,18.17563
"1942","DHARMA EQ","SEK Curncy",0,2016-04-28,112.93577
"1943","DHARMA EQ","USD Curncy",0,2016-04-28,2504.04498
"1944","DHARMA EQ","CAD Curncy",0,2016-04-29,2.89688
"1945","DHARMA EQ","CHF Curncy",0,2016-04-29,75.46622
"1946","DHARMA EQ","EUR Curncy",0,2016-04-29,1736.4689
"1947","DHARMA EQ","GBP Curncy",0,2016-04-29,18.17962
"1948","DHARMA EQ","SEK Curncy",0,2016-04-29,112.91873
"1949","DHARMA EQ","USD Curncy",0,2016-04-29,2488.25943
"1950","DHARMA EQ","CAD Curncy",0,2016-05-02,2.89688
"1951","DHARMA EQ","CHF Curncy",0,2016-05-02,83.54831
"1952","DHARMA EQ","EUR Curncy",0,2016-05-02,1780.98668
"1953","DHARMA EQ","GBP Curncy",0,2016-05-02,18.17962
"1954","DHARMA EQ","SEK Curncy",0,2016-05-02,112.91641
"1955","DHARMA EQ","USD Curncy",0,2016-05-02,2508.78943
"1956","DHARMA EQ","CAD Curncy",0,2016-05-03,2.89688
"1957","DHARMA EQ","CHF Curncy",0,2016-05-03,87.72067
"1958","DHARMA EQ","EUR Curncy",0,2016-05-03,1780.98668
"1959","DHARMA EQ","GBP Curncy",0,2016-05-03,18.17962
"1960","DHARMA EQ","SEK Curncy",0,2016-05-03,112.91563
"1961","DHARMA EQ","USD Curncy",0,2016-05-03,2488.00506
"1962","DHARMA EQ","CAD Curncy",0,2016-05-04,0
"1963","DHARMA EQ","CHF Curncy",0,2016-05-04,87.71929
"1964","DHARMA EQ","EUR Curncy",0,2016-05-04,1793.03418
"1965","DHARMA EQ","GBP Curncy",0,2016-05-04,18.17962
"1966","DHARMA EQ","SEK Curncy",0,2016-05-04,112.91375
"1967","DHARMA EQ","USD Curncy",0,2016-05-04,2484.36913
"1968","DHARMA EQ","CAD Curncy",0,2016-05-06,0
"1969","DHARMA EQ","CHF Curncy",0,2016-05-06,94.27466
"1970","DHARMA EQ","EUR Curncy",0,2016-05-06,1832.47418
"1971","DHARMA EQ","GBP Curncy",0,2016-05-06,18.17962
"1972","DHARMA EQ","SEK Curncy",0,2016-05-06,112.90998
"1973","DHARMA EQ","USD Curncy",0,2016-05-06,2504.80793
"1974","DHARMA EQ","CAD Curncy",0,2016-05-09,0
"1975","DHARMA EQ","CHF Curncy",0,2016-05-09,94.86616
"1976","DHARMA EQ","EUR Curncy",0,2016-05-09,1832.47418
"1977","DHARMA EQ","GBP Curncy",0,2016-05-09,18.17962
"1978","DHARMA EQ","SEK Curncy",0,2016-05-09,112.90434
"1979","DHARMA EQ","USD Curncy",0,2016-05-09,2506.80793
"1980","DHARMA EQ","CAD Curncy",0,2016-05-10,0
"1981","DHARMA EQ","CHF Curncy",0,2016-05-10,94.86436
"1982","DHARMA EQ","EUR Curncy",0,2016-05-10,1832.47418
"1983","DHARMA EQ","GBP Curncy",0,2016-05-10,18.17962
"1984","DHARMA EQ","SEK Curncy",0,2016-05-10,112.90246
"1985","DHARMA EQ","USD Curncy",0,2016-05-10,2535.93293
"1986","DHARMA EQ","CAD Curncy",0,2016-05-11,0
"1987","DHARMA EQ","CHF Curncy",0,2016-05-11,94.86256
"1988","DHARMA EQ","EUR Curncy",0,2016-05-11,1832.47418
"1989","DHARMA EQ","GBP Curncy",0,2016-05-11,18.17962
"1990","DHARMA EQ","SEK Curncy",0,2016-05-11,112.90057
"1991","DHARMA EQ","USD Curncy",0,2016-05-11,2519.58968
"1992","DHARMA EQ","CAD Curncy",0,2016-05-12,0
"1993","DHARMA EQ","CHF Curncy",0,2016-05-12,94.86076
"1994","DHARMA EQ","EUR Curncy",0,2016-05-12,1840.55588
"1995","DHARMA EQ","GBP Curncy",0,2016-05-12,37.93462
"1996","DHARMA EQ","SEK Curncy",0,2016-05-12,112.89869
