"","PortfolioName","SecurityId","Quantity","Price","Date"
"1","DEQ","CFM15 Index",-375,0,2015-06-17
"2","DEQ","SOLB BB Equity",1850,0,2015-06-17
"3","DEQ","POT CN Equity",15450,0,2015-06-17
"4","DEQ","SYNN SW Equity",1400,0,2015-06-17
"5","DEQ","ABBN SW Equity",21300,0,2015-06-17
"6","DEQ","NESN SW Equity",8800,0,2015-06-17
"7","DEQ","BMW GY Equity",7400,0,2015-06-17
"8","DEQ","SIE GY Equity",6100,0,2015-06-17
"9","DEQ","VOW3 GY Equity",2000,0,2015-06-17
"10","DEQ","SX6PEX GY Equity",14800,0,2015-06-17
"11","DEQ","BAS GY Equity",10900,0,2015-06-17
"12","DEQ","CS FP Equity",20400,0,2015-06-17
"13","DEQ","MC FP Equity",2425,0,2015-06-17
"14","DEQ","ML FP Equity",9300,0,2015-06-17
"15","DEQ","CO FP Equity",3400,0,2015-06-17
"16","DEQ","SCR FP Equity",22000,0,2015-06-17
"17","DEQ","ADN LN Equity",150000,0,2015-06-17
"18","DEQ","BLT LN Equity",46054,0,2015-06-17
"19","DEQ","SKY LN Equity",14550,0,2015-06-17
"20","DEQ","BA/ LN Equity",64000,0,2015-06-17
"21","DEQ","MRW LN Equity",1e+05,0,2015-06-17
"22","DEQ","BP/ LN Equity",87832,0,2015-06-17
"23","DEQ","KGF LN Equity",55000,0,2015-06-17
"24","DEQ","SBRY LN Equity",105000,0,2015-06-17
"25","DEQ","SMIN LN Equity",10000,0,2015-06-17
"26","DEQ","RB/ LN Equity",4530,0,2015-06-17
"27","DEQ","ESV US Equity",8000,0,2015-06-17
"28","DEQ","STX US Equity",21100,0,2015-06-17
"29","DEQ","XSMI SW Equity",11000,0,2015-06-17
"30","DEQ","XSDR GY Equity",5200,0,2015-06-17
"31","DEQ","PHIA NA Equity",12000,0,2015-06-17
"32","DEQ","AIR FP Equity",7000,0,2015-06-17
"33","DEQ","LYB US Equity",4300,0,2015-06-17
"34","DEQ","AD NA Equity",34520,0,2015-06-17
"35","DEQ","ATCOA SS Equity",14000,0,2015-06-17
"36","DEQ","ABBV US Equity",3300,0,2015-06-17
"37","DEQ","AAPL US Equity",2402,0,2015-06-17
"38","DEQ","AMAT US Equity",20500,0,2015-06-17
"39","DEQ","BAX US Equity",8800,0,2015-06-17
"40","DEQ","BA US Equity",7100,0,2015-06-17
"41","DEQ","CA US Equity",33700,0,2015-06-17
"42","DEQ","CAT US Equity",11700,0,2015-06-17
"43","DEQ","CVX US Equity",6039,0,2015-06-17
"44","DEQ","CSCO US Equity",16000,0,2015-06-17
"45","DEQ","TPR US Equity",10800,0,2015-06-17
"46","DEQ","COP US Equity",4882,0,2015-06-17
"47","DEQ","GLW US Equity",49750,0,2015-06-17
"48","DEQ","DE US Equity",8500,0,2015-06-17
"49","DEQ","DOW US Equity",7700,0,2015-06-17
"50","DEQ","EMR US Equity",3000,0,2015-06-17
"51","DEQ","INTC US Equity",31100,0,2015-06-17
"52","DEQ","JNJ US Equity",7100,0,2015-06-17
"53","DEQ","KLAC US Equity",7900,0,2015-06-17
"54","DEQ","LMT US Equity",3800,0,2015-06-17
"55","DEQ","MRK US Equity",8100,0,2015-06-17
"56","DEQ","MSFT US Equity",22050,0,2015-06-17
"57","DEQ","NOC US Equity",1300,0,2015-06-17
"58","DEQ","OXY US Equity",3399,0,2015-06-17
"59","DEQ","PFE US Equity",5000,0,2015-06-17
"60","DEQ","QCOM US Equity",15150,0,2015-06-17
"61","DEQ","RTN US Equity",3400,0,2015-06-17
"62","DEQ","STO US Equity",43299,0,2015-06-17
"63","DFI","EUR/USD 09/25/2015 @ BGN Curncy",919495.94,0,2015-06-18
"64","DFI","EUR/USD 09/25/2015 @ BGN Curncy",21092185.26,0,2015-06-18
"65","DEQ","SOLB BB Equity",1850,0,2015-06-19
"66","DEQ","POT CN Equity",15450,0,2015-06-19
"67","DEQ","SYNN SW Equity",1400,0,2015-06-19
"68","DEQ","ABBN SW Equity",21300,0,2015-06-19
"69","DEQ","NESN SW Equity",8800,0,2015-06-19
"70","DEQ","BMW GY Equity",7400,0,2015-06-19
"71","DEQ","SIE GY Equity",6100,0,2015-06-19
"72","DEQ","VOW3 GY Equity",2000,0,2015-06-19
"73","DEQ","SX6PEX GY Equity",14800,0,2015-06-19
"74","DEQ","BAS GY Equity",10900,0,2015-06-19
"75","DEQ","BAYN GY Equity",1400,0,2015-06-19
"76","DEQ","CS FP Equity",20400,0,2015-06-19
"77","DEQ","MC FP Equity",2425,0,2015-06-19
"78","DEQ","ML FP Equity",9300,0,2015-06-19
"79","DEQ","CO FP Equity",3400,0,2015-06-19
"80","DEQ","SCR FP Equity",22000,0,2015-06-19
"81","DEQ","ADN LN Equity",150000,0,2015-06-19
"82","DEQ","BLT LN Equity",46054,0,2015-06-19
"83","DEQ","SKY LN Equity",14550,0,2015-06-19
"84","DEQ","BA/ LN Equity",64000,0,2015-06-19
"85","DEQ","MRW LN Equity",1e+05,0,2015-06-19
"86","DEQ","BP/ LN Equity",87832,0,2015-06-19
"87","DEQ","BT/A LN Equity",69500,0,2015-06-19
"88","DEQ","KGF LN Equity",55000,0,2015-06-19
"89","DEQ","SBRY LN Equity",105000,0,2015-06-19
"90","DEQ","SMIN LN Equity",10000,0,2015-06-19
"91","DEQ","RB/ LN Equity",4530,0,2015-06-19
"92","DEQ","ESV US Equity",8000,0,2015-06-19
"93","DEQ","STX US Equity",21100,0,2015-06-19
"94","DEQ","XSMI SW Equity",11000,0,2015-06-19
"95","DEQ","XSDR GY Equity",5200,0,2015-06-19
"96","DEQ","PHIA NA Equity",12000,0,2015-06-19
"97","DEQ","AIR FP Equity",7000,0,2015-06-19
"98","DEQ","LYB US Equity",4300,0,2015-06-19
"99","DEQ","AD NA Equity",34520,0,2015-06-19
"100","DEQ","ATCOA SS Equity",14000,0,2015-06-19
"101","DEQ","ABBV US Equity",3300,0,2015-06-19
"102","DEQ","AAPL US Equity",2402,0,2015-06-19
"103","DEQ","AMAT US Equity",20500,0,2015-06-19
"104","DEQ","BAX US Equity",11650,0,2015-06-19
"105","DEQ","BA US Equity",7100,0,2015-06-19
"106","DEQ","CA US Equity",33700,0,2015-06-19
"107","DEQ","CAT US Equity",11700,0,2015-06-19
"108","DEQ","CVX US Equity",6039,0,2015-06-19
"109","DEQ","CSCO US Equity",16000,0,2015-06-19
"110","DEQ","TPR US Equity",10800,0,2015-06-19
"111","DEQ","COP US Equity",4882,0,2015-06-19
"112","DEQ","GLW US Equity",49750,0,2015-06-19
"113","DEQ","DE US Equity",8500,0,2015-06-19
"114","DEQ","DOW US Equity",7700,0,2015-06-19
"115","DEQ","EMR US Equity",3000,0,2015-06-19
"116","DEQ","INTC US Equity",31100,0,2015-06-19
"117","DEQ","JNJ US Equity",10050,0,2015-06-19
"118","DEQ","KLAC US Equity",7900,0,2015-06-19
"119","DEQ","LMT US Equity",3800,0,2015-06-19
"120","DEQ","MRK US Equity",13750,0,2015-06-19
"121","DEQ","MSFT US Equity",22050,0,2015-06-19
"122","DEQ","NOC US Equity",1300,0,2015-06-19
"123","DEQ","OXY US Equity",3399,0,2015-06-19
"124","DEQ","PFE US Equity",10000,0,2015-06-19
"125","DEQ","QCOM US Equity",15150,0,2015-06-19
"126","DEQ","RTN US Equity",3400,0,2015-06-19
"127","DEQ","STO US Equity",43299,0,2015-06-19
"128","DFI","EUR/USD 09/25/2015 @ BGN Curncy",21092185.26,0,2015-06-19
"129","DFI","EUR/USD 09/25/2015 @ BGN Curncy",919495.94,0,2015-06-19
"130","DFI",".DFIFEES FP Equity",-1,1608.39,2015-06-19
"131","DFI","AUD Curncy",0,0,2015-06-19
"132","DFI","BRL Curncy",0,0,2015-06-19
"133","DFI","CHF Curncy",0,0,2015-06-19
"134","DFI","CNH Curncy",2688691.23,0,2015-06-19
"135","DFI","CNY Curncy",0,0,2015-06-19
"136","DFI","EUR Curncy",9249131.62,0,2015-06-19
"137","DFI","GBP Curncy",0,0,2015-06-19
"138","DFI","MXN Curncy",0,0,2015-06-19
"139","DFI","NOK Curncy",0,0,2015-06-19
"140","DFI","USD Curncy",317474.48,0,2015-06-19
"141","DFI","ZAR Curncy",0,0,2015-06-19
"142","DFI",".TAX_EUR LX Equity",-1,0,2015-06-19
"143","DEQ","SOLB BB Equity",1850,0,2015-06-22
"144","DEQ","POT CN Equity",15450,0,2015-06-22
"145","DEQ","SYNN SW Equity",1400,0,2015-06-22
"146","DEQ","ABBN SW Equity",21300,0,2015-06-22
"147","DEQ","NESN SW Equity",8800,0,2015-06-22
"148","DEQ","BMW GY Equity",7400,0,2015-06-22
"149","DEQ","SIE GY Equity",6100,0,2015-06-22
"150","DEQ","VOW3 GY Equity",2000,0,2015-06-22
"151","DEQ","SX6PEX GY Equity",14800,0,2015-06-22
"152","DEQ","BAS GY Equity",10900,0,2015-06-22
"153","DEQ","BAYN GY Equity",2800,0,2015-06-22
"154","DEQ","CS FP Equity",20400,0,2015-06-22
"155","DEQ","MC FP Equity",2425,0,2015-06-22
"156","DEQ","ML FP Equity",9300,0,2015-06-22
"157","DEQ","CO FP Equity",3400,0,2015-06-22
"158","DEQ","SCR FP Equity",22000,0,2015-06-22
"159","DEQ","ADN LN Equity",150000,0,2015-06-22
"160","DEQ","BLT LN Equity",46054,0,2015-06-22
"161","DEQ","SKY LN Equity",14550,0,2015-06-22
"162","DEQ","BA/ LN Equity",64000,0,2015-06-22
"163","DEQ","MRW LN Equity",1e+05,0,2015-06-22
"164","DEQ","BP/ LN Equity",87832,0,2015-06-22
"165","DEQ","BT/A LN Equity",69500,0,2015-06-22
"166","DEQ","KGF LN Equity",55000,0,2015-06-22
"167","DEQ","SBRY LN Equity",105000,0,2015-06-22
"168","DEQ","SMIN LN Equity",10000,0,2015-06-22
"169","DEQ","RB/ LN Equity",4530,0,2015-06-22
"170","DEQ","ESV US Equity",8000,0,2015-06-22
"171","DEQ","STX US Equity",21100,0,2015-06-22
"172","DEQ","XSMI SW Equity",11000,0,2015-06-22
"173","DEQ","XSDR GY Equity",5200,0,2015-06-22
"174","DEQ","PHIA NA Equity",12000,0,2015-06-22
"175","DEQ","AIR FP Equity",7000,0,2015-06-22
"176","DEQ","LYB US Equity",4300,0,2015-06-22
"177","DEQ","AD NA Equity",34520,0,2015-06-22
"178","DEQ","ATCOA SS Equity",14000,0,2015-06-22
"179","DEQ","ABBV US Equity",3300,0,2015-06-22
"180","DEQ","AAPL US Equity",2402,0,2015-06-22
"181","DEQ","AMAT US Equity",20500,0,2015-06-22
"182","DEQ","BAX US Equity",11650,0,2015-06-22
"183","DEQ","BA US Equity",7100,0,2015-06-22
"184","DEQ","CA US Equity",33700,0,2015-06-22
"185","DEQ","CAT US Equity",11700,0,2015-06-22
"186","DEQ","CVX US Equity",6039,0,2015-06-22
"187","DEQ","CSCO US Equity",16000,0,2015-06-22
"188","DEQ","TPR US Equity",10800,0,2015-06-22
"189","DEQ","COP US Equity",4882,0,2015-06-22
"190","DEQ","GLW US Equity",49750,0,2015-06-22
"191","DEQ","DE US Equity",8500,0,2015-06-22
"192","DEQ","DOW US Equity",7700,0,2015-06-22
"193","DEQ","EMR US Equity",3000,0,2015-06-22
"194","DEQ","INTC US Equity",31100,0,2015-06-22
"195","DEQ","JNJ US Equity",10050,0,2015-06-22
"196","DEQ","KLAC US Equity",7900,0,2015-06-22
"197","DEQ","LMT US Equity",3800,0,2015-06-22
"198","DEQ","MRK US Equity",13750,0,2015-06-22
"199","DEQ","MSFT US Equity",22050,0,2015-06-22
"200","DEQ","NOC US Equity",1300,0,2015-06-22
"201","DEQ","OXY US Equity",3399,0,2015-06-22
"202","DEQ","PFE US Equity",10000,0,2015-06-22
"203","DEQ","QCOM US Equity",15150,0,2015-06-22
"204","DEQ","RTN US Equity",3400,0,2015-06-22
"205","DEQ","STO US Equity",43299,0,2015-06-22
"206","DFI","EUR/USD 09/25/2015 @ BGN Curncy",21092185.26,0,2015-06-22
"207","DFI","EUR/USD 09/25/2015 @ BGN Curncy",919495.94,0,2015-06-22
"208","DFI",".DFIFEES FP Equity",-1,7010.22,2015-06-22
"209","DFI","AUD Curncy",0,0,2015-06-22
"210","DFI","BRL Curncy",0,0,2015-06-22
"211","DFI","CHF Curncy",0,0,2015-06-22
"212","DFI","CNH Curncy",2688691.23,0,2015-06-22
"213","DFI","CNY Curncy",0,0,2015-06-22
"214","DFI","EUR Curncy",9249131.62,0,2015-06-22
"215","DFI","GBP Curncy",0,0,2015-06-22
"216","DFI","MXN Curncy",0,0,2015-06-22
"217","DFI","NOK Curncy",0,0,2015-06-22
"218","DFI","USD Curncy",326411.98,0,2015-06-22
"219","DFI","ZAR Curncy",0,0,2015-06-22
"220","DFI",".TAX_EUR LX Equity",-1,0,2015-06-22
"221","DEQ","SOLB BB Equity",1850,0,2015-06-25
"222","DEQ","POT CN Equity",15450,0,2015-06-25
"223","DEQ","SYNN SW Equity",1400,0,2015-06-25
"224","DEQ","ABBN SW Equity",21300,0,2015-06-25
"225","DEQ","NESN SW Equity",8800,0,2015-06-25
"226","DEQ","BMW GY Equity",7400,0,2015-06-25
"227","DEQ","SIE GY Equity",6100,0,2015-06-25
"228","DEQ","VOW3 GY Equity",2000,0,2015-06-25
"229","DEQ","SX6PEX GY Equity",14800,0,2015-06-25
"230","DEQ","BAS GY Equity",10900,0,2015-06-25
"231","DEQ","BAYN GY Equity",2800,0,2015-06-25
"232","DEQ","CS FP Equity",20400,0,2015-06-25
"233","DEQ","MC FP Equity",2425,0,2015-06-25
"234","DEQ","ML FP Equity",9300,0,2015-06-25
"235","DEQ","CO FP Equity",3400,0,2015-06-25
"236","DEQ","SCR FP Equity",22000,0,2015-06-25
"237","DEQ","ADN LN Equity",150000,0,2015-06-25
"238","DEQ","BLT LN Equity",46054,0,2015-06-25
"239","DEQ","SKY LN Equity",14550,0,2015-06-25
"240","DEQ","BA/ LN Equity",64000,0,2015-06-25
"241","DEQ","MRW LN Equity",1e+05,0,2015-06-25
"242","DEQ","BP/ LN Equity",87832,0,2015-06-25
"243","DEQ","BT/A LN Equity",69500,0,2015-06-25
"244","DEQ","KGF LN Equity",55000,0,2015-06-25
"245","DEQ","SBRY LN Equity",105000,0,2015-06-25
"246","DEQ","SMIN LN Equity",10000,0,2015-06-25
"247","DEQ","RB/ LN Equity",4530,0,2015-06-25
"248","DEQ","ESV US Equity",8000,0,2015-06-25
"249","DEQ","STX US Equity",21100,0,2015-06-25
"250","DEQ","XSMI SW Equity",11000,0,2015-06-25
"251","DEQ","XSDR GY Equity",5200,0,2015-06-25
"252","DEQ","PHIA NA Equity",12000,0,2015-06-25
"253","DEQ","AIR FP Equity",7000,0,2015-06-25
"254","DEQ","LYB US Equity",4300,0,2015-06-25
"255","DEQ","AD NA Equity",34520,0,2015-06-25
"256","DEQ","ATCOA SS Equity",14000,0,2015-06-25
"257","DEQ","ABBV US Equity",3300,0,2015-06-25
"258","DEQ","AAPL US Equity",2402,0,2015-06-25
"259","DEQ","AMAT US Equity",20500,0,2015-06-25
"260","DEQ","BAX US Equity",11650,0,2015-06-25
"261","DEQ","BA US Equity",7100,0,2015-06-25
"262","DEQ","CA US Equity",33700,0,2015-06-25
"263","DEQ","CAT US Equity",11700,0,2015-06-25
"264","DEQ","CVX US Equity",6039,0,2015-06-25
"265","DEQ","CSCO US Equity",16000,0,2015-06-25
"266","DEQ","TPR US Equity",10800,0,2015-06-25
"267","DEQ","COP US Equity",4882,0,2015-06-25
"268","DEQ","GLW US Equity",49750,0,2015-06-25
"269","DEQ","DE US Equity",8500,0,2015-06-25
"270","DEQ","DOW US Equity",7700,0,2015-06-25
"271","DEQ","EMR US Equity",3000,0,2015-06-25
"272","DEQ","INTC US Equity",31100,0,2015-06-25
"273","DEQ","JNJ US Equity",10050,0,2015-06-25
"274","DEQ","KLAC US Equity",7900,0,2015-06-25
"275","DEQ","LMT US Equity",3800,0,2015-06-25
"276","DEQ","MRK US Equity",13750,0,2015-06-25
"277","DEQ","MSFT US Equity",22050,0,2015-06-25
"278","DEQ","NOC US Equity",1300,0,2015-06-25
"279","DEQ","OXY US Equity",3399,0,2015-06-25
"280","DEQ","PFE US Equity",10000,0,2015-06-25
"281","DEQ","QCOM US Equity",15150,0,2015-06-25
"282","DEQ","RTN US Equity",3400,0,2015-06-25
"283","DEQ","STO US Equity",43299,0,2015-06-25
"284","DFI","EUR/USD 09/25/2015 @ BGN Curncy",21092185.26,0,2015-06-25
"285","DFI","EUR/USD 09/25/2015 @ BGN Curncy",919495.94,0,2015-06-25
"286","DFI",".DFIFEES FP Equity",-1,12442.94,2015-06-25
"287","DFI","AUD Curncy",0,0,2015-06-25
"288","DFI","BRL Curncy",0,0,2015-06-25
"289","DFI","CHF Curncy",0,0,2015-06-25
"290","DFI","CNH Curncy",2688691.23,0,2015-06-25
"291","DFI","CNY Curncy",0,0,2015-06-25
"292","DFI","EUR Curncy",9249131.62,0,2015-06-25
"293","DFI","GBP Curncy",0,0,2015-06-25
"294","DFI","MXN Curncy",0,0,2015-06-25
"295","DFI","NOK Curncy",0,0,2015-06-25
"296","DFI","USD Curncy",-526935.73,0,2015-06-25
"297","DFI","ZAR Curncy",0,0,2015-06-25
"298","DFI",".TAX_EUR LX Equity",-1,0,2015-06-25
"299","DEQ","SOLB BB Equity",1850,0,2015-06-26
"300","DEQ","POT CN Equity",15450,0,2015-06-26
"301","DEQ","SYNN SW Equity",1400,0,2015-06-26
"302","DEQ","ABBN SW Equity",21300,0,2015-06-26
"303","DEQ","NESN SW Equity",8800,0,2015-06-26
"304","DEQ","BMW GY Equity",7400,0,2015-06-26
"305","DEQ","SIE GY Equity",6100,0,2015-06-26
"306","DEQ","VOW3 GY Equity",2000,0,2015-06-26
"307","DEQ","SX6PEX GY Equity",14800,0,2015-06-26
"308","DEQ","BAS GY Equity",10900,0,2015-06-26
"309","DEQ","BAYN GY Equity",2800,0,2015-06-26
"310","DEQ","CS FP Equity",20400,0,2015-06-26
"311","DEQ","MC FP Equity",2425,0,2015-06-26
"312","DEQ","ML FP Equity",9300,0,2015-06-26
"313","DEQ","CO FP Equity",3400,0,2015-06-26
"314","DEQ","SCR FP Equity",22000,0,2015-06-26
"315","DEQ","ADN LN Equity",150000,0,2015-06-26
"316","DEQ","BLT LN Equity",46054,0,2015-06-26
"317","DEQ","SKY LN Equity",14550,0,2015-06-26
"318","DEQ","BA/ LN Equity",64000,0,2015-06-26
"319","DEQ","MRW LN Equity",1e+05,0,2015-06-26
"320","DEQ","BP/ LN Equity",87832,0,2015-06-26
"321","DEQ","BT/A LN Equity",69500,0,2015-06-26
"322","DEQ","KGF LN Equity",55000,0,2015-06-26
"323","DEQ","SBRY LN Equity",105000,0,2015-06-26
"324","DEQ","SMIN LN Equity",10000,0,2015-06-26
"325","DEQ","RB/ LN Equity",4530,0,2015-06-26
"326","DEQ","ESV US Equity",8000,0,2015-06-26
"327","DEQ","STX US Equity",21100,0,2015-06-26
"328","DEQ","XSMI SW Equity",11000,0,2015-06-26
"329","DEQ","XSDR GY Equity",5200,0,2015-06-26
"330","DEQ","PHIA NA Equity",12000,0,2015-06-26
"331","DEQ","AIR FP Equity",7000,0,2015-06-26
"332","DEQ","LYB US Equity",4300,0,2015-06-26
"333","DEQ","AD NA Equity",34520,0,2015-06-26
"334","DEQ","ATCOA SS Equity",14000,0,2015-06-26
"335","DEQ","ABBV US Equity",3300,0,2015-06-26
"336","DEQ","AAPL US Equity",2402,0,2015-06-26
"337","DEQ","AMAT US Equity",20500,0,2015-06-26
"338","DEQ","BAX US Equity",11650,0,2015-06-26
"339","DEQ","BA US Equity",7100,0,2015-06-26
"340","DEQ","CA US Equity",33700,0,2015-06-26
"341","DEQ","CAT US Equity",11700,0,2015-06-26
"342","DEQ","CVX US Equity",6039,0,2015-06-26
"343","DEQ","CSCO US Equity",16000,0,2015-06-26
"344","DEQ","TPR US Equity",10800,0,2015-06-26
"345","DEQ","COP US Equity",4882,0,2015-06-26
"346","DEQ","GLW US Equity",49750,0,2015-06-26
"347","DEQ","DE US Equity",8500,0,2015-06-26
"348","DEQ","DOW US Equity",7700,0,2015-06-26
"349","DEQ","EMR US Equity",3000,0,2015-06-26
"350","DEQ","INTC US Equity",31100,0,2015-06-26
"351","DEQ","JNJ US Equity",10050,0,2015-06-26
"352","DEQ","KLAC US Equity",7900,0,2015-06-26
"353","DEQ","LMT US Equity",3800,0,2015-06-26
"354","DEQ","MRK US Equity",13750,0,2015-06-26
"355","DEQ","MSFT US Equity",22050,0,2015-06-26
"356","DEQ","NOC US Equity",1300,0,2015-06-26
"357","DEQ","OXY US Equity",3399,0,2015-06-26
"358","DEQ","PFE US Equity",10000,0,2015-06-26
"359","DEQ","QCOM US Equity",15150,0,2015-06-26
"360","DEQ","RTN US Equity",3400,0,2015-06-26
"361","DEQ","STO US Equity",43299,0,2015-06-26
"362","DFI","EUR/USD 09/25/2015 @ BGN Curncy",21092185.26,0,2015-06-26
"363","DFI","EUR/USD 09/25/2015 @ BGN Curncy",919495.94,0,2015-06-26
"364","DFI","EUR/USD 09/25/2015 @ BGN Curncy",890947.97,0,2015-06-26
"365","DFI",".DFIFEES FP Equity",-1,14256.22,2015-06-26
"366","DFI","AUD Curncy",0,0,2015-06-26
"367","DFI","BRL Curncy",0,0,2015-06-26
"368","DFI","CHF Curncy",0,0,2015-06-26
"369","DFI","CNH Curncy",682891.23,0,2015-06-26
"370","DFI","CNY Curncy",0,0,2015-06-26
"371","DFI","EUR Curncy",7988180.58,0,2015-06-26
"372","DFI","GBP Curncy",0,0,2015-06-26
"373","DFI","MXN Curncy",0,0,2015-06-26
"374","DFI","NOK Curncy",0,0,2015-06-26
"375","DFI","USD Curncy",272632.88,0,2015-06-26
"376","DFI","ZAR Curncy",0,0,2015-06-26
"377","DFI",".TAX_EUR LX Equity",-1,0,2015-06-26
"378","DEQ","SOLB BB Equity",1850,0,2015-06-29
"379","DEQ","POT CN Equity",15450,0,2015-06-29
"380","DEQ","SYNN SW Equity",1400,0,2015-06-29
"381","DEQ","ABBN SW Equity",21300,0,2015-06-29
"382","DEQ","NESN SW Equity",8800,0,2015-06-29
"383","DEQ","BMW GY Equity",7400,0,2015-06-29
"384","DEQ","SIE GY Equity",6100,0,2015-06-29
"385","DEQ","VOW3 GY Equity",2000,0,2015-06-29
"386","DEQ","SX6PEX GY Equity",14800,0,2015-06-29
"387","DEQ","BAS GY Equity",10900,0,2015-06-29
"388","DEQ","BAYN GY Equity",2800,0,2015-06-29
"389","DEQ","CS FP Equity",20400,0,2015-06-29
"390","DEQ","MC FP Equity",2425,0,2015-06-29
"391","DEQ","ML FP Equity",9300,0,2015-06-29
"392","DEQ","CO FP Equity",3400,0,2015-06-29
"393","DEQ","SCR FP Equity",22000,0,2015-06-29
"394","DEQ","ADN LN Equity",150000,0,2015-06-29
"395","DEQ","BLT LN Equity",46054,0,2015-06-29
"396","DEQ","SKY LN Equity",14550,0,2015-06-29
"397","DEQ","BA/ LN Equity",64000,0,2015-06-29
"398","DEQ","MRW LN Equity",1e+05,0,2015-06-29
"399","DEQ","BP/ LN Equity",87832,0,2015-06-29
"400","DEQ","BT/A LN Equity",69500,0,2015-06-29
"401","DEQ","KGF LN Equity",55000,0,2015-06-29
"402","DEQ","SBRY LN Equity",105000,0,2015-06-29
"403","DEQ","SMIN LN Equity",10000,0,2015-06-29
"404","DEQ","RB/ LN Equity",4530,0,2015-06-29
"405","DEQ","ESV US Equity",8000,0,2015-06-29
"406","DEQ","STX US Equity",21100,0,2015-06-29
"407","DEQ","XSMI SW Equity",11000,0,2015-06-29
"408","DEQ","XSDR GY Equity",5200,0,2015-06-29
"409","DEQ","PHIA NA Equity",12000,0,2015-06-29
"410","DEQ","AIR FP Equity",7000,0,2015-06-29
"411","DEQ","LYB US Equity",4300,0,2015-06-29
"412","DEQ","AD NA Equity",34520,0,2015-06-29
"413","DEQ","ATCOA SS Equity",20100,0,2015-06-29
"414","DEQ","ABBV US Equity",3300,0,2015-06-29
"415","DEQ","AAPL US Equity",2402,0,2015-06-29
"416","DEQ","AMAT US Equity",20500,0,2015-06-29
"417","DEQ","BAX US Equity",11650,0,2015-06-29
"418","DEQ","BA US Equity",7100,0,2015-06-29
"419","DEQ","CA US Equity",33700,0,2015-06-29
"420","DEQ","CAT US Equity",11700,0,2015-06-29
"421","DEQ","CVX US Equity",6039,0,2015-06-29
"422","DEQ","CSCO US Equity",16000,0,2015-06-29
"423","DEQ","TPR US Equity",10800,0,2015-06-29
"424","DEQ","COP US Equity",4882,0,2015-06-29
"425","DEQ","GLW US Equity",49750,0,2015-06-29
"426","DEQ","DE US Equity",8500,0,2015-06-29
"427","DEQ","DOW US Equity",7700,0,2015-06-29
"428","DEQ","EMR US Equity",3000,0,2015-06-29
"429","DEQ","INTC US Equity",31100,0,2015-06-29
"430","DEQ","JNJ US Equity",10050,0,2015-06-29
"431","DEQ","KLAC US Equity",7900,0,2015-06-29
"432","DEQ","LMT US Equity",3800,0,2015-06-29
"433","DEQ","MRK US Equity",13750,0,2015-06-29
"434","DEQ","MSFT US Equity",22050,0,2015-06-29
"435","DEQ","NOC US Equity",1300,0,2015-06-29
"436","DEQ","OXY US Equity",3399,0,2015-06-29
"437","DEQ","PFE US Equity",10000,0,2015-06-29
"438","DEQ","QCOM US Equity",15150,0,2015-06-29
"439","DEQ","RTN US Equity",3400,0,2015-06-29
"440","DEQ","STO US Equity",43299,0,2015-06-29
"441","DFI","EUR/USD 09/25/2015 @ BGN Curncy",21092185.26,0,2015-06-29
"442","DFI","EUR/USD 09/25/2015 @ BGN Curncy",919495.94,0,2015-06-29
"443","DFI","EUR/USD 09/25/2015 @ BGN Curncy",890947.97,0,2015-06-29
"444","DFI",".DFIFEES FP Equity",-1,-32931.41,2015-06-29
"445","DFI","AUD Curncy",0,0,2015-06-29
"446","DFI","BRL Curncy",0,0,2015-06-29
"447","DFI","CHF Curncy",0,0,2015-06-29
"448","DFI","CNH Curncy",682891.23,0,2015-06-29
"449","DFI","CNY Curncy",0,0,2015-06-29
"450","DFI","EUR Curncy",7935648.36,0,2015-06-29
"451","DFI","GBP Curncy",0,0,2015-06-29
"452","DFI","MXN Curncy",0,0,2015-06-29
"453","DFI","NOK Curncy",0,0,2015-06-29
"454","DFI","USD Curncy",272632.88,0,2015-06-29
"455","DFI","ZAR Curncy",0,0,2015-06-29
"456","DFI",".TAX_EUR LX Equity",-1,0,2015-06-29
"457","DEQ","SOLB BB Equity",1850,0,2015-06-30
"458","DEQ","POT CN Equity",15450,0,2015-06-30
"459","DEQ","SYNN SW Equity",1400,0,2015-06-30
"460","DEQ","ABBN SW Equity",21300,0,2015-06-30
"461","DEQ","NESN SW Equity",8800,0,2015-06-30
"462","DEQ","BMW GY Equity",7400,0,2015-06-30
"463","DEQ","SIE GY Equity",6100,0,2015-06-30
"464","DEQ","VOW3 GY Equity",2000,0,2015-06-30
"465","DEQ","SX6PEX GY Equity",14800,0,2015-06-30
"466","DEQ","BAS GY Equity",10900,0,2015-06-30
"467","DEQ","BAYN GY Equity",2800,0,2015-06-30
"468","DEQ","CS FP Equity",20400,0,2015-06-30
"469","DEQ","MC FP Equity",3685,0,2015-06-30
"470","DEQ","ML FP Equity",9300,0,2015-06-30
"471","DEQ","CO FP Equity",3400,0,2015-06-30
"472","DEQ","SCR FP Equity",22000,0,2015-06-30
"473","DEQ","ADN LN Equity",150000,0,2015-06-30
"474","DEQ","BLT LN Equity",46054,0,2015-06-30
"475","DEQ","SKY LN Equity",14550,0,2015-06-30
"476","DEQ","BA/ LN Equity",64000,0,2015-06-30
"477","DEQ","MRW LN Equity",1e+05,0,2015-06-30
"478","DEQ","BP/ LN Equity",87832,0,2015-06-30
