"","Portfolio Name","Security Ticker","Price","Date","Shares"
"1426","DHARMA STRATEGY","SEK Curncy",0,2015-12-23,1322.40836
"1427","DHARMA STRATEGY","USD Curncy",0,2015-12-23,2365.4055
"1428","DHARMA STRATEGY","CAD Curncy",0,2015-12-28,0
"1429","DHARMA STRATEGY","CHF Curncy",0,2015-12-28,-28.20454
"1430","DHARMA STRATEGY","EUR Curncy",0,2015-12-28,823.5663
"1431","DHARMA STRATEGY","GBP Curncy",0,2015-12-28,659.66689
"1432","DHARMA STRATEGY","SEK Curncy",0,2015-12-28,1322.29815
"1433","DHARMA STRATEGY","USD Curncy",0,2015-12-28,2365.1475
"1434","DHARMA STRATEGY","CAD Curncy",0,2015-12-29,0
"1435","DHARMA STRATEGY","CHF Curncy",0,2015-12-29,-28.20647
"1436","DHARMA STRATEGY","EUR Curncy",0,2015-12-29,823.5663
"1437","DHARMA STRATEGY","GBP Curncy",0,2015-12-29,659.66689
"1438","DHARMA STRATEGY","SEK Curncy",0,2015-12-29,1322.27611
"1439","DHARMA STRATEGY","USD Curncy",0,2015-12-29,2387.47623
"1440","DHARMA STRATEGY","CAD Curncy",0,2015-12-30,0
"1441","DHARMA STRATEGY","CHF Curncy",0,2015-12-30,-28.2084
"1442","DHARMA STRATEGY","EUR Curncy",0,2015-12-30,823.5663
"1443","DHARMA STRATEGY","GBP Curncy",0,2015-12-30,659.66689
"1444","DHARMA STRATEGY","SEK Curncy",0,2015-12-30,1322.25406
"1445","DHARMA STRATEGY","USD Curncy",0,2015-12-30,2374.73623
"1446","DHARMA STRATEGY","CAD Curncy",0,2015-12-31,0
"1447","DHARMA STRATEGY","CHF Curncy",0,2015-12-31,-28.21226
"1448","DHARMA STRATEGY","EUR Curncy",0,2015-12-31,823.5663
"1449","DHARMA STRATEGY","GBP Curncy",0,2015-12-31,659.66689
"1450","DHARMA STRATEGY","SEK Curncy",0,2015-12-31,1321.68496
"1451","DHARMA STRATEGY","USD Curncy",0,2015-12-31,2361.29623
"1452","DHARMA STRATEGY","CAD Curncy",0,2016-01-04,0
"1453","DHARMA STRATEGY","CHF Curncy",0,2016-01-04,-28.2201
"1454","DHARMA STRATEGY","EUR Curncy",0,2016-01-04,824.86076
"1455","DHARMA STRATEGY","GBP Curncy",0,2016-01-04,659.66689
"1456","DHARMA STRATEGY","SEK Curncy",0,2016-01-04,1321.59685
"1457","DHARMA STRATEGY","USD Curncy",0,2016-01-04,2346.27638
"1458","DHARMA STRATEGY","CAD Curncy",0,2016-01-05,0
"1459","DHARMA STRATEGY","CHF Curncy",0,2016-01-05,-28.22206
"1460","DHARMA STRATEGY","EUR Curncy",0,2016-01-05,824.86076
"1461","DHARMA STRATEGY","GBP Curncy",0,2016-01-05,659.66689
"1462","DHARMA STRATEGY","SEK Curncy",0,2016-01-05,1321.57482
"1463","DHARMA STRATEGY","USD Curncy",0,2016-01-05,2349.56638
"1464","DHARMA STRATEGY","CAD Curncy",0,2016-01-06,0
"1465","DHARMA STRATEGY","CHF Curncy",0,2016-01-06,-28.22402
"1466","DHARMA STRATEGY","EUR Curncy",0,2016-01-06,824.86076
"1467","DHARMA STRATEGY","GBP Curncy",0,2016-01-06,659.66689
"1468","DHARMA STRATEGY","SEK Curncy",0,2016-01-06,1321.55279
"1469","DHARMA STRATEGY","USD Curncy",0,2016-01-06,2331.50638
"1470","DHARMA STRATEGY","CAD Curncy",0,2016-01-07,0
"1471","DHARMA STRATEGY","CHF Curncy",0,2016-01-07,-28.22597
"1472","DHARMA STRATEGY","EUR Curncy",0,2016-01-07,824.86076
"1473","DHARMA STRATEGY","GBP Curncy",0,2016-01-07,677.66689
"1474","DHARMA STRATEGY","SEK Curncy",0,2016-01-07,1321.53076
"1475","DHARMA STRATEGY","USD Curncy",0,2016-01-07,2294.40638
"1476","DHARMA STRATEGY","CAD Curncy",0,2016-01-08,0
"1477","DHARMA STRATEGY","CHF Curncy",0,2016-01-08,-28.22793
"1478","DHARMA STRATEGY","EUR Curncy",0,2016-01-08,730.19361
"1479","DHARMA STRATEGY","GBP Curncy",0,2016-01-08,677.66689
"1480","DHARMA STRATEGY","SEK Curncy",0,2016-01-08,1321.50874
"1481","DHARMA STRATEGY","USD Curncy",0,2016-01-08,2281.32388
"1482","DHARMA STRATEGY","CAD Curncy",0,2016-01-11,0
"1483","DHARMA STRATEGY","CHF Curncy",0,2016-01-11,-28.23381
"1484","DHARMA STRATEGY","EUR Curncy",0,2016-01-11,730.19361
"1485","DHARMA STRATEGY","GBP Curncy",0,2016-01-11,677.66689
"1486","DHARMA STRATEGY","SEK Curncy",0,2016-01-11,1321.44265
"1487","DHARMA STRATEGY","USD Curncy",0,2016-01-11,2283.21388
"1488","DHARMA STRATEGY","CAD Curncy",0,2016-01-12,4.40325
"1489","DHARMA STRATEGY","CHF Curncy",0,2016-01-12,-28.23577
"1490","DHARMA STRATEGY","EUR Curncy",0,2016-01-12,730.19361
"1491","DHARMA STRATEGY","GBP Curncy",0,2016-01-12,677.66689
"1492","DHARMA STRATEGY","SEK Curncy",0,2016-01-12,1321.42062
"1493","DHARMA STRATEGY","USD Curncy",0,2016-01-12,2290.70388
"1494","DHARMA STRATEGY","CAD Curncy",0,2016-01-13,4.40325
"1495","DHARMA STRATEGY","CHF Curncy",0,2016-01-13,-28.23773
"1496","DHARMA STRATEGY","EUR Curncy",0,2016-01-13,730.19361
"1497","DHARMA STRATEGY","GBP Curncy",0,2016-01-13,341.60889
"1498","DHARMA STRATEGY","SEK Curncy",0,2016-01-13,1321.39859
"1499","DHARMA STRATEGY","USD Curncy",0,2016-01-13,2265.28128
"1500","DHARMA STRATEGY","CAD Curncy",0,2016-01-14,4.40325
"1501","DHARMA STRATEGY","CHF Curncy",0,2016-01-14,-28.23969
"1502","DHARMA STRATEGY","EUR Curncy",0,2016-01-14,730.23681
"1503","DHARMA STRATEGY","GBP Curncy",0,2016-01-14,341.60889
"1504","DHARMA STRATEGY","SEK Curncy",0,2016-01-14,1321.37657
"1505","DHARMA STRATEGY","USD Curncy",0,2016-01-14,2288.52128
"1506","DHARMA STRATEGY","CAD Curncy",0,2016-01-15,4.40325
"1507","DHARMA STRATEGY","CHF Curncy",0,2016-01-15,-28.24165
"1508","DHARMA STRATEGY","EUR Curncy",0,2016-01-15,713.52531
"1509","DHARMA STRATEGY","GBP Curncy",0,2016-01-15,341.60889
"1510","DHARMA STRATEGY","SEK Curncy",0,2016-01-15,1321.35454
"1511","DHARMA STRATEGY","USD Curncy",0,2016-01-15,2265.71635
"1512","DHARMA STRATEGY","CAD Curncy",0,2016-01-18,4.40325
"1513","DHARMA STRATEGY","CHF Curncy",0,2016-01-18,-28.24753
"1514","DHARMA STRATEGY","EUR Curncy",0,2016-01-18,713.52531
"1515","DHARMA STRATEGY","GBP Curncy",0,2016-01-18,341.57195
"1516","DHARMA STRATEGY","SEK Curncy",0,2016-01-18,1321.28845
"1517","DHARMA STRATEGY","USD Curncy",0,2016-01-18,2265.71635
"1518","DHARMA STRATEGY","CAD Curncy",0,2016-01-19,4.40325
"1519","DHARMA STRATEGY","CHF Curncy",0,2016-01-19,-28.24948
"1520","DHARMA STRATEGY","EUR Curncy",0,2016-01-19,713.52531
"1521","DHARMA STRATEGY","GBP Curncy",0,2016-01-19,299.5767
"1522","DHARMA STRATEGY","SEK Curncy",0,2016-01-19,1321.26643
"1523","DHARMA STRATEGY","USD Curncy",0,2016-01-19,2264.24635
"1524","DHARMA STRATEGY","CAD Curncy",0,2016-01-20,4.40325
"1525","DHARMA STRATEGY","CHF Curncy",0,2016-01-20,-28.25144
"1526","DHARMA STRATEGY","EUR Curncy",0,2016-01-20,713.52531
"1527","DHARMA STRATEGY","GBP Curncy",0,2016-01-20,341.57195
"1528","DHARMA STRATEGY","SEK Curncy",0,2016-01-20,1321.2444
"1529","DHARMA STRATEGY","USD Curncy",0,2016-01-20,2252.65435
"1530","DHARMA STRATEGY","CAD Curncy",0,2016-01-21,4.40325
"1531","DHARMA STRATEGY","CHF Curncy",0,2016-01-21,-28.2534
"1532","DHARMA STRATEGY","EUR Curncy",0,2016-01-21,713.52531
"1533","DHARMA STRATEGY","GBP Curncy",0,2016-01-21,341.57195
"1534","DHARMA STRATEGY","SEK Curncy",0,2016-01-21,1321.22237
"1535","DHARMA STRATEGY","USD Curncy",0,2016-01-21,2256.92435
"1536","DHARMA STRATEGY","CAD Curncy",0,2016-01-22,4.40325
"1537","DHARMA STRATEGY","CHF Curncy",0,2016-01-22,-28.25536
"1538","DHARMA STRATEGY","EUR Curncy",0,2016-01-22,713.52531
"1539","DHARMA STRATEGY","GBP Curncy",0,2016-01-22,341.57195
"1540","DHARMA STRATEGY","SEK Curncy",0,2016-01-22,1321.20034
"1541","DHARMA STRATEGY","USD Curncy",0,2016-01-22,2283.66435
"1542","DHARMA STRATEGY","CAD Curncy",0,2016-01-25,4.40325
"1543","DHARMA STRATEGY","CHF Curncy",0,2016-01-25,-28.26124
"1544","DHARMA STRATEGY","EUR Curncy",0,2016-01-25,713.52531
"1545","DHARMA STRATEGY","GBP Curncy",0,2016-01-25,341.57195
"1546","DHARMA STRATEGY","SEK Curncy",0,2016-01-25,1321.13426
"1547","DHARMA STRATEGY","USD Curncy",0,2016-01-25,2263.36435
"1548","DHARMA STRATEGY","CAD Curncy",0,2016-01-26,4.40325
"1549","DHARMA STRATEGY","CHF Curncy",0,2016-01-26,-28.2632
"1550","DHARMA STRATEGY","EUR Curncy",0,2016-01-26,713.52531
"1551","DHARMA STRATEGY","GBP Curncy",0,2016-01-26,341.57195
"1552","DHARMA STRATEGY","SEK Curncy",0,2016-01-26,1321.11223
"1553","DHARMA STRATEGY","USD Curncy",0,2016-01-26,2281.35435
"1554","DHARMA STRATEGY","CAD Curncy",0,2016-01-27,4.40325
"1555","DHARMA STRATEGY","CHF Curncy",0,2016-01-27,-28.26516
"1556","DHARMA STRATEGY","EUR Curncy",0,2016-01-27,725.86631
"1557","DHARMA STRATEGY","GBP Curncy",0,2016-01-27,341.57195
"1558","DHARMA STRATEGY","SEK Curncy",0,2016-01-27,1321.0902
"1559","DHARMA STRATEGY","USD Curncy",0,2016-01-27,2266.79435
"1560","DHARMA STRATEGY","CAD Curncy",0,2016-01-28,4.40325
"1561","DHARMA STRATEGY","CHF Curncy",0,2016-01-28,-28.26712
"1562","DHARMA STRATEGY","EUR Curncy",0,2016-01-28,725.86631
"1563","DHARMA STRATEGY","GBP Curncy",0,2016-01-28,341.57195
"1564","DHARMA STRATEGY","SEK Curncy",0,2016-01-28,1321.06817
"1565","DHARMA STRATEGY","USD Curncy",0,2016-01-28,2270.71435
"1566","DHARMA STRATEGY","CAD Curncy",0,2016-01-29,4.40325
"1567","DHARMA STRATEGY","CHF Curncy",0,2016-01-29,-28.26908
"1568","DHARMA STRATEGY","EUR Curncy",0,2016-01-29,725.86631
"1569","DHARMA STRATEGY","GBP Curncy",0,2016-01-29,341.57195
"1570","DHARMA STRATEGY","SEK Curncy",0,2016-01-29,1321.04615
"1571","DHARMA STRATEGY","USD Curncy",0,2016-01-29,2306.1338
"1572","DHARMA STRATEGY","CAD Curncy",0,2016-02-01,4.40325
"1573","DHARMA STRATEGY","CHF Curncy",0,2016-02-01,-28.27495
"1574","DHARMA STRATEGY","EUR Curncy",0,2016-02-01,727.46166
"1575","DHARMA STRATEGY","GBP Curncy",0,2016-02-01,341.57195
"1576","DHARMA STRATEGY","SEK Curncy",0,2016-02-01,1320.12834
"1577","DHARMA STRATEGY","USD Curncy",0,2016-02-01,2308.5038
"1578","DHARMA STRATEGY","CAD Curncy",0,2016-02-02,4.40325
"1579","DHARMA STRATEGY","CHF Curncy",0,2016-02-02,-28.27692
"1580","DHARMA STRATEGY","EUR Curncy",0,2016-02-02,165.12805
"1581","DHARMA STRATEGY","GBP Curncy",0,2016-02-02,341.57195
"1582","DHARMA STRATEGY","SEK Curncy",0,2016-02-02,1320.10633
"1583","DHARMA STRATEGY","USD Curncy",0,2016-02-02,2284.7738
"1584","DHARMA STRATEGY","CAD Curncy",0,2016-02-03,4.40325
"1585","DHARMA STRATEGY","CHF Curncy",0,2016-02-03,-28.27888
"1586","DHARMA STRATEGY","EUR Curncy",0,2016-02-03,165.12805
"1587","DHARMA STRATEGY","GBP Curncy",0,2016-02-03,341.57195
"1588","DHARMA STRATEGY","SEK Curncy",0,2016-02-03,1320.08433
"1589","DHARMA STRATEGY","USD Curncy",0,2016-02-03,2300.304
"1590","DHARMA STRATEGY","CAD Curncy",0,2016-02-04,4.40325
"1591","DHARMA STRATEGY","CHF Curncy",0,2016-02-04,-28.28084
"1592","DHARMA STRATEGY","EUR Curncy",0,2016-02-04,-662.67719
"1593","DHARMA STRATEGY","GBP Curncy",0,2016-02-04,341.57195
"1594","DHARMA STRATEGY","SEK Curncy",0,2016-02-04,1320.06233
"1595","DHARMA STRATEGY","USD Curncy",0,2016-02-04,2302.15607
"1596","DHARMA STRATEGY","CAD Curncy",0,2016-02-05,0
"1597","DHARMA STRATEGY","CHF Curncy",0,2016-02-05,-28.28281
"1598","DHARMA STRATEGY","EUR Curncy",0,2016-02-05,-662.69152
"1599","DHARMA STRATEGY","GBP Curncy",0,2016-02-05,341.57195
"1600","DHARMA STRATEGY","SEK Curncy",0,2016-02-05,1320.04033
"1601","DHARMA STRATEGY","USD Curncy",0,2016-02-05,2294.44372
"1602","DHARMA STRATEGY","CAD Curncy",0,2016-02-08,0
"1603","DHARMA STRATEGY","CHF Curncy",0,2016-02-08,-28.2887
"1604","DHARMA STRATEGY","EUR Curncy",0,2016-02-08,-662.73614
"1605","DHARMA STRATEGY","GBP Curncy",0,2016-02-08,341.57195
"1606","DHARMA STRATEGY","SEK Curncy",0,2016-02-08,1319.97432
"1607","DHARMA STRATEGY","USD Curncy",0,2016-02-08,2278.13372
"1608","DHARMA STRATEGY","CAD Curncy",0,2016-02-09,0
"1609","DHARMA STRATEGY","CHF Curncy",0,2016-02-09,-28.29066
"1610","DHARMA STRATEGY","EUR Curncy",0,2016-02-09,-662.81195
"1611","DHARMA STRATEGY","GBP Curncy",0,2016-02-09,341.57195
"1612","DHARMA STRATEGY","SEK Curncy",0,2016-02-09,1319.95232
"1613","DHARMA STRATEGY","USD Curncy",0,2016-02-09,2275.47372
"1614","DHARMA STRATEGY","CAD Curncy",0,2016-02-10,0
"1615","DHARMA STRATEGY","CHF Curncy",0,2016-02-10,-28.29262
"1616","DHARMA STRATEGY","EUR Curncy",0,2016-02-10,-662.88776
"1617","DHARMA STRATEGY","GBP Curncy",0,2016-02-10,341.57195
"1618","DHARMA STRATEGY","SEK Curncy",0,2016-02-10,1319.93031
"1619","DHARMA STRATEGY","USD Curncy",0,2016-02-10,2279.59532
"1620","DHARMA STRATEGY","CAD Curncy",0,2016-02-11,0
"1621","DHARMA STRATEGY","CHF Curncy",0,2016-02-11,-28.29459
"1622","DHARMA STRATEGY","EUR Curncy",0,2016-02-11,-662.96357
"1623","DHARMA STRATEGY","GBP Curncy",0,2016-02-11,345.95515
"1624","DHARMA STRATEGY","SEK Curncy",0,2016-02-11,1319.90831
"1625","DHARMA STRATEGY","USD Curncy",0,2016-02-11,2265.88603
"1626","DHARMA STRATEGY","CAD Curncy",0,2016-02-12,0
"1627","DHARMA STRATEGY","CHF Curncy",0,2016-02-12,-28.29655
"1628","DHARMA STRATEGY","EUR Curncy",0,2016-02-12,-642.14204
"1629","DHARMA STRATEGY","GBP Curncy",0,2016-02-12,345.95515
"1630","DHARMA STRATEGY","SEK Curncy",0,2016-02-12,1319.88631
"1631","DHARMA STRATEGY","USD Curncy",0,2016-02-12,2290.74603
"1632","DHARMA STRATEGY","CAD Curncy",0,2016-02-15,0
"1633","DHARMA STRATEGY","CHF Curncy",0,2016-02-15,-28.30244
"1634","DHARMA STRATEGY","EUR Curncy",0,2016-02-15,242.20078
"1635","DHARMA STRATEGY","GBP Curncy",0,2016-02-15,79.43674
"1636","DHARMA STRATEGY","SEK Curncy",0,2016-02-15,-0.179699999999953
"1637","DHARMA STRATEGY","USD Curncy",0,2016-02-15,2290.74603
"1638","DHARMA STRATEGY","CAD Curncy",0,2016-02-16,0
"1639","DHARMA STRATEGY","CHF Curncy",0,2016-02-16,-28.3044
"1640","DHARMA STRATEGY","EUR Curncy",0,2016-02-16,242.12195
"1641","DHARMA STRATEGY","GBP Curncy",0,2016-02-16,79.43674
"1642","DHARMA STRATEGY","SEK Curncy",0,2016-02-16,-0.201699999999953
"1643","DHARMA STRATEGY","USD Curncy",0,2016-02-16,2324.40954
"1644","DHARMA STRATEGY","CAD Curncy",0,2016-02-17,0
"1645","DHARMA STRATEGY","CHF Curncy",0,2016-02-17,-28.30637
"1646","DHARMA STRATEGY","EUR Curncy",0,2016-02-17,642.04238
"1647","DHARMA STRATEGY","GBP Curncy",0,2016-02-17,79.43674
"1648","DHARMA STRATEGY","SEK Curncy",0,2016-02-17,-0.2237
"1649","DHARMA STRATEGY","USD Curncy",0,2016-02-17,2348.13954
"1650","DHARMA STRATEGY","CAD Curncy",0,2016-02-18,0
"1651","DHARMA STRATEGY","CHF Curncy",0,2016-02-18,-28.30833
"1652","DHARMA STRATEGY","EUR Curncy",0,2016-02-18,645.06487
"1653","DHARMA STRATEGY","GBP Curncy",0,2016-02-18,79.43674
"1654","DHARMA STRATEGY","SEK Curncy",0,2016-02-18,-0.2237
"1655","DHARMA STRATEGY","USD Curncy",0,2016-02-18,2343.86954
"1656","DHARMA STRATEGY","CAD Curncy",0,2016-02-19,0
"1657","DHARMA STRATEGY","CHF Curncy",0,2016-02-19,-28.31029
"1658","DHARMA STRATEGY","EUR Curncy",0,2016-02-19,645.05115
"1659","DHARMA STRATEGY","GBP Curncy",0,2016-02-19,79.43674
"1660","DHARMA STRATEGY","SEK Curncy",0,2016-02-19,-0.22371
"1661","DHARMA STRATEGY","USD Curncy",0,2016-02-19,2346.07454
"1662","DHARMA STRATEGY","CAD Curncy",0,2016-02-22,0
"1663","DHARMA STRATEGY","CHF Curncy",0,2016-02-22,-28.31618
"1664","DHARMA STRATEGY","EUR Curncy",0,2016-02-22,645.05115
"1665","DHARMA STRATEGY","GBP Curncy",0,2016-02-22,79.43674
"1666","DHARMA STRATEGY","SEK Curncy",0,2016-02-22,-0.22371
"1667","DHARMA STRATEGY","USD Curncy",0,2016-02-22,2363.11324
"1668","DHARMA STRATEGY","CAD Curncy",0,2016-02-23,0
"1669","DHARMA STRATEGY","CHF Curncy",0,2016-02-23,-28.31815
"1670","DHARMA STRATEGY","EUR Curncy",0,2016-02-23,2965.05054
"1671","DHARMA STRATEGY","GBP Curncy",0,2016-02-23,79.43674
"1672","DHARMA STRATEGY","SEK Curncy",0,2016-02-23,-0.22372
"1673","DHARMA STRATEGY","USD Curncy",0,2016-02-23,2359.18432
"1674","DHARMA STRATEGY","CAD Curncy",0,2016-02-24,0
"1675","DHARMA STRATEGY","CHF Curncy",0,2016-02-24,-728.16484
"1676","DHARMA STRATEGY","EUR Curncy",0,2016-02-24,2687.59379
"1677","DHARMA STRATEGY","GBP Curncy",0,2016-02-24,-78.89934
"1678","DHARMA STRATEGY","SEK Curncy",0,2016-02-24,-1353.33753
"1679","DHARMA STRATEGY","USD Curncy",0,2016-02-24,2376.6363
"1680","DHARMA STRATEGY","CAD Curncy",0,2016-02-25,0
"1681","DHARMA STRATEGY","CHF Curncy",0,2016-02-25,-714.82881
"1682","DHARMA STRATEGY","EUR Curncy",0,2016-02-25,3287.60645
"1683","DHARMA STRATEGY","GBP Curncy",0,2016-02-25,-78.89934
"1684","DHARMA STRATEGY","SEK Curncy",0,2016-02-25,-1353.33753
"1685","DHARMA STRATEGY","USD Curncy",0,2016-02-25,2400.8961
"1686","DHARMA STRATEGY","CAD Curncy",0,2016-02-26,0
"1687","DHARMA STRATEGY","CHF Curncy",0,2016-02-26,15.16923
"1688","DHARMA STRATEGY","EUR Curncy",0,2016-02-26,2368.9179
"1689","DHARMA STRATEGY","GBP Curncy",0,2016-02-26,1.10066
"1690","DHARMA STRATEGY","SEK Curncy",0,2016-02-26,46.66247
"1691","DHARMA STRATEGY","USD Curncy",0,2016-02-26,2392.8111
"1692","DHARMA STRATEGY","CAD Curncy",0,2016-02-29,0
"1693","DHARMA STRATEGY","CHF Curncy",0,2016-02-29,22.35261
"1694","DHARMA STRATEGY","EUR Curncy",0,2016-02-29,3118.91489
"1695","DHARMA STRATEGY","GBP Curncy",0,2016-02-29,1.09956
"1696","DHARMA STRATEGY","SEK Curncy",0,2016-02-29,46.53254
"1697","DHARMA STRATEGY","USD Curncy",0,2016-02-29,2384.0415
"1698","DHARMA STRATEGY","CAD Curncy",0,2016-03-01,0
"1699","DHARMA STRATEGY","CHF Curncy",0,2016-03-01,22.35219
"1700","DHARMA STRATEGY","EUR Curncy",0,2016-03-01,2336.94942
"1701","DHARMA STRATEGY","GBP Curncy",0,2016-03-01,1.09928
"1702","DHARMA STRATEGY","SEK Curncy",0,2016-03-01,46.53176
"1703","DHARMA STRATEGY","USD Curncy",0,2016-03-01,1418.27496
"1704","DHARMA STRATEGY","CAD Curncy",0,2016-03-02,0
"1705","DHARMA STRATEGY","CHF Curncy",0,2016-03-02,22.35177
"1706","DHARMA STRATEGY","EUR Curncy",0,2016-03-02,2336.94942
"1707","DHARMA STRATEGY","GBP Curncy",0,2016-03-02,1.099
"1708","DHARMA STRATEGY","SEK Curncy",0,2016-03-02,46.53099
"1709","DHARMA STRATEGY","USD Curncy",0,2016-03-02,1432.11446
"1710","DHARMA STRATEGY","CAD Curncy",0,2016-03-03,0
"1711","DHARMA STRATEGY","CHF Curncy",0,2016-03-03,29.19585
"1712","DHARMA STRATEGY","EUR Curncy",0,2016-03-03,3437.90532
"1713","DHARMA STRATEGY","GBP Curncy",0,2016-03-03,1.09873
"1714","DHARMA STRATEGY","SEK Curncy",0,2016-03-03,46.53021
"1715","DHARMA STRATEGY","USD Curncy",0,2016-03-03,1442.76266
"1716","DHARMA STRATEGY","CAD Curncy",0,2016-03-04,0
"1717","DHARMA STRATEGY","CHF Curncy",0,2016-03-04,29.19542
"1718","DHARMA STRATEGY","EUR Curncy",0,2016-03-04,5436.94817
"1719","DHARMA STRATEGY","GBP Curncy",0,2016-03-04,1.09845
"1720","DHARMA STRATEGY","SEK Curncy",0,2016-03-04,46.52944
"1721","DHARMA STRATEGY","USD Curncy",0,2016-03-04,1448.91956
"1722","DHARMA STRATEGY","CAD Curncy",0,2016-03-07,0
"1723","DHARMA STRATEGY","CHF Curncy",0,2016-03-07,32.87966
"1724","DHARMA STRATEGY","EUR Curncy",0,2016-03-07,5436.94817
"1725","DHARMA STRATEGY","GBP Curncy",0,2016-03-07,1.09761
"1726","DHARMA STRATEGY","SEK Curncy",0,2016-03-07,46.52711
"1727","DHARMA STRATEGY","USD Curncy",0,2016-03-07,1453.32956
"1728","DHARMA STRATEGY","CAD Curncy",0,2016-03-08,0
"1729","DHARMA STRATEGY","CHF Curncy",0,2016-03-08,32.87905
"1730","DHARMA STRATEGY","EUR Curncy",0,2016-03-08,5436.94817
"1731","DHARMA STRATEGY","GBP Curncy",0,2016-03-08,1.09733
"1732","DHARMA STRATEGY","SEK Curncy",0,2016-03-08,46.52634
"1733","DHARMA STRATEGY","USD Curncy",0,2016-03-08,1436.36541
"1734","DHARMA STRATEGY","CAD Curncy",0,2016-03-09,0
"1735","DHARMA STRATEGY","CHF Curncy",0,2016-03-09,32.87844
"1736","DHARMA STRATEGY","EUR Curncy",0,2016-03-09,5232.69669
"1737","DHARMA STRATEGY","GBP Curncy",0,2016-03-09,1.09706
"1738","DHARMA STRATEGY","SEK Curncy",0,2016-03-09,46.52556
"1739","DHARMA STRATEGY","USD Curncy",0,2016-03-09,1444.76541
"1740","DHARMA STRATEGY","CAD Curncy",0,2016-03-10,0
"1741","DHARMA STRATEGY","CHF Curncy",0,2016-03-10,32.87783
"1742","DHARMA STRATEGY","EUR Curncy",0,2016-03-10,5232.69669
"1743","DHARMA STRATEGY","GBP Curncy",0,2016-03-10,9.58542
"1744","DHARMA STRATEGY","SEK Curncy",0,2016-03-10,46.52478
"1745","DHARMA STRATEGY","USD Curncy",0,2016-03-10,1447.52113
"1746","DHARMA STRATEGY","CAD Curncy",0,2016-03-11,0
"1747","DHARMA STRATEGY","CHF Curncy",0,2016-03-11,32.87721
"1748","DHARMA STRATEGY","EUR Curncy",0,2016-03-11,5232.69669
"1749","DHARMA STRATEGY","GBP Curncy",0,2016-03-11,9.58514
"1750","DHARMA STRATEGY","SEK Curncy",0,2016-03-11,46.52401
"1751","DHARMA STRATEGY","USD Curncy",0,2016-03-11,1484.60363
"1752","DHARMA STRATEGY","CAD Curncy",0,2016-03-14,0
"1753","DHARMA STRATEGY","CHF Curncy",0,2016-03-14,32.87538
"1754","DHARMA STRATEGY","EUR Curncy",0,2016-03-14,5232.69669
"1755","DHARMA STRATEGY","GBP Curncy",0,2016-03-14,9.58431
"1756","DHARMA STRATEGY","SEK Curncy",0,2016-03-14,46.52168
"1757","DHARMA STRATEGY","USD Curncy",0,2016-03-14,1493.05613
"1758","DHARMA STRATEGY","CAD Curncy",0,2016-03-15,0
"1759","DHARMA STRATEGY","CHF Curncy",0,2016-03-15,32.87477
"1760","DHARMA STRATEGY","EUR Curncy",0,2016-03-15,4340.89359
"1761","DHARMA STRATEGY","GBP Curncy",0,2016-03-15,9.58403
"1762","DHARMA STRATEGY","SEK Curncy",0,2016-03-15,46.52091
"1763","DHARMA STRATEGY","USD Curncy",0,2016-03-15,1483.12829
"1764","DHARMA STRATEGY","CAD Curncy",0,2016-03-16,0
"1765","DHARMA STRATEGY","CHF Curncy",0,2016-03-16,32.87416
"1766","DHARMA STRATEGY","EUR Curncy",0,2016-03-16,4139.33201
"1767","DHARMA STRATEGY","GBP Curncy",0,2016-03-16,9.58375
"1768","DHARMA STRATEGY","SEK Curncy",0,2016-03-16,46.52013
"1769","DHARMA STRATEGY","USD Curncy",0,2016-03-16,1494.57329
"1770","DHARMA STRATEGY","CAD Curncy",0,2016-03-17,0
"1771","DHARMA STRATEGY","CHF Curncy",0,2016-03-17,32.87354
"1772","DHARMA STRATEGY","EUR Curncy",0,2016-03-17,4259.18955
"1773","DHARMA STRATEGY","GBP Curncy",0,2016-03-17,9.58347
"1774","DHARMA STRATEGY","SEK Curncy",0,2016-03-17,46.51936
"1775","DHARMA STRATEGY","USD Curncy",0,2016-03-17,1508.83829
"1776","DHARMA STRATEGY","CAD Curncy",0,2016-03-18,0
"1777","DHARMA STRATEGY","CHF Curncy",0,2016-03-18,32.87293
"1778","DHARMA STRATEGY","EUR Curncy",0,2016-03-18,4287.991
"1779","DHARMA STRATEGY","GBP Curncy",0,2016-03-18,-14.97257
"1780","DHARMA STRATEGY","SEK Curncy",0,2016-03-18,46.51858
"1781","DHARMA STRATEGY","USD Curncy",0,2016-03-18,3649.07106
"1782","DHARMA STRATEGY","CAD Curncy",0,2016-03-21,0
"1783","DHARMA STRATEGY","CHF Curncy",0,2016-03-21,32.8711
"1784","DHARMA STRATEGY","EUR Curncy",0,2016-03-21,4408.03516
"1785","DHARMA STRATEGY","GBP Curncy",0,2016-03-21,-14.9734
"1786","DHARMA STRATEGY","SEK Curncy",0,2016-03-21,46.51625
"1787","DHARMA STRATEGY","USD Curncy",0,2016-03-21,3660.99582
"1788","DHARMA STRATEGY","CAD Curncy",0,2016-03-22,0
"1789","DHARMA STRATEGY","CHF Curncy",0,2016-03-22,32.87049
"1790","DHARMA STRATEGY","EUR Curncy",0,2016-03-22,4408.0354
"1791","DHARMA STRATEGY","GBP Curncy",0,2016-03-22,-14.97368
"1792","DHARMA STRATEGY","SEK Curncy",0,2016-03-22,46.51548
